Statistics	Correct_Neighbors
RRE-k-r *D2s^2	4
RRE-k-r *AFd^2	4
RRE-k-r *Mismatch^2	4
RRE-k-r *Canberra^2	4
RRE-k-r *Kulczynski1^2	4
RRE-k-r *Kulczynski2^2	4
RRE-k-r *Similarity-ratio^2	4
RRE-k-r *Jensen-Shannon^2	4
RRE-k-r *D2-star^2	4
RRE-k-r *N2r^2	4
RRE-k-r *N2rc^2	4
RRE-k-r *N2rrc^2	4
D2z *SimMM	4
D2z *EuclideanZ	4
D2z *EMD	4
D2z *Spearman	4
D2z *Jaccard	4
D2z *Lengthd	4
D2z *D2s	4
D2z *AFd	4
D2z *Mismatch	4
D2z *Canberra	4
D2z *Kulczynski1	4
D2z *Kulczynski2	4
D2z *Similarity-ratio	4
D2z *Jensen-Shannon	4
D2z *D2-star	4
D2z *N2r	4
D2z *N2rc	4
D2z *N2rrc	4
D2z *Hellinger^2	4
D2z *Manhattan^2	4
D2z *Euclidean^2	4
D2z *Chi-Squared^2	4
D2z *Normalized-Vectors^2	4
D2z *Harmonic-Mean^2	4
D2z *Jefferey-Div^2	4
D2z *K-Div^2	4
D2z *Pearson-Coeff^2	4
D2z *Squared-Chord^2	4
D2z *KL-Cond^2	4
D2z *Markov^2	4
D2z *Intersection^2	4
D2z *RRE-k-r^2	4
D2z *D2z^2	4
D2z *SimMM^2	4
D2z *EuclideanZ^2	4
D2z *EMD^2	4
D2z *Spearman^2	4
D2z *Jaccard^2	4
D2z *Lengthd^2	4
D2z *D2s^2	4
D2z *AFd^2	4
D2z *Mismatch^2	4
D2z *Canberra^2	4
D2z *Kulczynski1^2	4
D2z *Kulczynski2^2	4
D2z *Similarity-ratio^2	4
D2z *Jensen-Shannon^2	4
D2z *D2-star^2	4
D2z *N2r^2	4
D2z *N2rc^2	4
D2z *N2rrc^2	4
SimMM *EuclideanZ	4
SimMM *EMD	4
SimMM *Spearman	4
SimMM *Jaccard	4
SimMM *Lengthd	4
SimMM *D2s	4
SimMM *AFd	4
SimMM *Mismatch	4
SimMM *Canberra	4
SimMM *Kulczynski1	4
SimMM *Kulczynski2	4
SimMM *Similarity-ratio	4
SimMM *Jensen-Shannon	4
SimMM *D2-star	4
SimMM *N2r	4
SimMM *N2rc	4
SimMM *N2rrc	4
SimMM *Hellinger^2	4
SimMM *Manhattan^2	4
SimMM *Euclidean^2	4
SimMM *Chi-Squared^2	4
SimMM *Normalized-Vectors^2	4
SimMM *Harmonic-Mean^2	4
SimMM *Jefferey-Div^2	4
SimMM *K-Div^2	4
SimMM *Pearson-Coeff^2	4
SimMM *Squared-Chord^2	4
SimMM *KL-Cond^2	4
SimMM *Markov^2	4
SimMM *Intersection^2	4
SimMM *RRE-k-r^2	4
SimMM *D2z^2	4
SimMM *SimMM^2	4
SimMM *EuclideanZ^2	4
SimMM *EMD^2	4
SimMM *Spearman^2	4
SimMM *Jaccard^2	4
SimMM *Lengthd^2	4
SimMM *D2s^2	4
SimMM *AFd^2	4
SimMM *Mismatch^2	4
SimMM *Canberra^2	4
SimMM *Kulczynski1^2	4
SimMM *Kulczynski2^2	4
SimMM *Similarity-ratio^2	4
SimMM *Jensen-Shannon^2	4
SimMM *D2-star^2	4
SimMM *N2r^2	4
SimMM *N2rc^2	4
SimMM *N2rrc^2	4
EuclideanZ *EMD	4
EuclideanZ *Spearman	4
EuclideanZ *Jaccard	4
EuclideanZ *Lengthd	4
EuclideanZ *D2s	4
EuclideanZ *AFd	4
EuclideanZ *Mismatch	4
EuclideanZ *Canberra	4
EuclideanZ *Kulczynski1	4
EuclideanZ *Kulczynski2	4
EuclideanZ *Similarity-ratio	4
EuclideanZ *Jensen-Shannon	4
EuclideanZ *D2-star	4
EuclideanZ *N2r	4
EuclideanZ *N2rc	4
EuclideanZ *N2rrc	4
EuclideanZ *Hellinger^2	4
EuclideanZ *Manhattan^2	4
EuclideanZ *Euclidean^2	4
EuclideanZ *Chi-Squared^2	4
EuclideanZ *Normalized-Vectors^2	4
EuclideanZ *Harmonic-Mean^2	4
EuclideanZ *Jefferey-Div^2	4
EuclideanZ *K-Div^2	4
EuclideanZ *Pearson-Coeff^2	4
EuclideanZ *Squared-Chord^2	4
EuclideanZ *KL-Cond^2	4
EuclideanZ *Markov^2	4
EuclideanZ *Intersection^2	4
EuclideanZ *RRE-k-r^2	4
EuclideanZ *D2z^2	4
EuclideanZ *SimMM^2	4
EuclideanZ *EuclideanZ^2	4
EuclideanZ *EMD^2	4
EuclideanZ *Spearman^2	4
EuclideanZ *Jaccard^2	4
EuclideanZ *Lengthd^2	4
EuclideanZ *D2s^2	4
EuclideanZ *AFd^2	4
EuclideanZ *Mismatch^2	4
EuclideanZ *Canberra^2	4
EuclideanZ *Kulczynski1^2	4
EuclideanZ *Kulczynski2^2	4
EuclideanZ *Similarity-ratio^2	4
EuclideanZ *Jensen-Shannon^2	4
EuclideanZ *D2-star^2	4
EuclideanZ *N2r^2	4
EuclideanZ *N2rc^2	4
EuclideanZ *N2rrc^2	4
EMD *Spearman	4
EMD *Jaccard	4
EMD *D2s	4
EMD *Mismatch	4
EMD *Canberra	4
EMD *Kulczynski1	4
EMD *Kulczynski2	4
EMD *Similarity-ratio	4
EMD *Jensen-Shannon	4
EMD *D2-star	4
EMD *N2r	4
EMD *N2rc	4
EMD *N2rrc	4
EMD *Hellinger^2	4
EMD *Manhattan^2	4
EMD *Euclidean^2	4
EMD *Chi-Squared^2	4
EMD *Normalized-Vectors^2	4
EMD *Harmonic-Mean^2	4
EMD *Jefferey-Div^2	4
EMD *K-Div^2	4
EMD *Pearson-Coeff^2	4
EMD *Squared-Chord^2	4
EMD *KL-Cond^2	4
EMD *Intersection^2	4
EMD *RRE-k-r^2	4
EMD *D2z^2	4
EMD *SimMM^2	4
EMD *EuclideanZ^2	4
EMD *Spearman^2	4
EMD *Jaccard^2	4
EMD *D2s^2	4
EMD *Mismatch^2	4
EMD *Canberra^2	4
EMD *Kulczynski1^2	4
EMD *Kulczynski2^2	4
EMD *Similarity-ratio^2	4
EMD *Jensen-Shannon^2	4
EMD *D2-star^2	4
EMD *N2r^2	4
EMD *N2rc^2	4
EMD *N2rrc^2	4
Spearman *Jaccard	4
Spearman *Lengthd	4
Spearman *D2s	4
Spearman *AFd	4
Spearman *Mismatch	4
Spearman *Canberra	4
Spearman *Kulczynski1	4
Spearman *Kulczynski2	4
Spearman *Similarity-ratio	4
Spearman *Jensen-Shannon	4
Spearman *D2-star	4
Spearman *N2r	4
Spearman *N2rc	4
Spearman *N2rrc	4
Spearman *Hellinger^2	4
Spearman *Manhattan^2	4
Spearman *Euclidean^2	4
Spearman *Chi-Squared^2	4
Spearman *Normalized-Vectors^2	4
Spearman *Harmonic-Mean^2	4
Spearman *Jefferey-Div^2	4
Spearman *K-Div^2	4
Spearman *Pearson-Coeff^2	4
Spearman *Squared-Chord^2	4
Spearman *KL-Cond^2	4
Spearman *Markov^2	4
Spearman *Intersection^2	4
Spearman *RRE-k-r^2	4
Spearman *D2z^2	4
Spearman *SimMM^2	4
Spearman *EuclideanZ^2	4
Spearman *EMD^2	4
Spearman *Spearman^2	4
Spearman *Jaccard^2	4
Spearman *Lengthd^2	4
Spearman *D2s^2	4
Spearman *AFd^2	4
Spearman *Mismatch^2	4
Spearman *Canberra^2	4
Spearman *Kulczynski1^2	4
Spearman *Kulczynski2^2	4
Spearman *Similarity-ratio^2	4
Spearman *Jensen-Shannon^2	4
Spearman *D2-star^2	4
Spearman *N2r^2	4
Spearman *N2rc^2	4
Spearman *N2rrc^2	4
Jaccard *Lengthd	4
Jaccard *D2s	4
Jaccard *AFd	4
Jaccard *Mismatch	4
Jaccard *Canberra	4
Jaccard *Kulczynski1	4
Jaccard *Kulczynski2	4
Jaccard *Similarity-ratio	4
Jaccard *Jensen-Shannon	4
Jaccard *D2-star	4
Jaccard *N2r	4
Jaccard *N2rc	4
Jaccard *N2rrc	4
Jaccard *Hellinger^2	4
Jaccard *Manhattan^2	4
Jaccard *Euclidean^2	4
Jaccard *Chi-Squared^2	4
Jaccard *Normalized-Vectors^2	4
Jaccard *Harmonic-Mean^2	4
Jaccard *Jefferey-Div^2	4
Jaccard *K-Div^2	4
Jaccard *Pearson-Coeff^2	4
Jaccard *Squared-Chord^2	4
Jaccard *KL-Cond^2	4
Jaccard *Intersection^2	4
Jaccard *RRE-k-r^2	4
Jaccard *D2z^2	4
Jaccard *SimMM^2	4
Jaccard *EuclideanZ^2	4
Jaccard *EMD^2	4
Jaccard *Spearman^2	4
Jaccard *Jaccard^2	4
Jaccard *Lengthd^2	4
Jaccard *D2s^2	4
Jaccard *AFd^2	4
Jaccard *Mismatch^2	4
Jaccard *Canberra^2	4
Jaccard *Kulczynski1^2	4
Jaccard *Kulczynski2^2	4
Jaccard *Similarity-ratio^2	4
Jaccard *Jensen-Shannon^2	4
Jaccard *D2-star^2	4
Jaccard *N2r^2	4
Jaccard *N2rc^2	4
Jaccard *N2rrc^2	4
Lengthd *D2s	4
Lengthd *Mismatch	4
Lengthd *Canberra	4
Lengthd *Kulczynski1	4
Lengthd *Kulczynski2	4
Lengthd *Similarity-ratio	4
Lengthd *Jensen-Shannon	4
Lengthd *D2-star	4
Lengthd *N2r	4
Lengthd *N2rc	4
Lengthd *N2rrc	4
Lengthd *Hellinger^2	4
Lengthd *Manhattan^2	4
Lengthd *Euclidean^2	4
Lengthd *Chi-Squared^2	4
Lengthd *Normalized-Vectors^2	4
Lengthd *Harmonic-Mean^2	4
Lengthd *Jefferey-Div^2	4
Lengthd *K-Div^2	4
Lengthd *Pearson-Coeff^2	4
Lengthd *Squared-Chord^2	4
Lengthd *KL-Cond^2	4
Lengthd *Intersection^2	4
Lengthd *RRE-k-r^2	4
Lengthd *D2z^2	4
Lengthd *SimMM^2	4
Lengthd *EuclideanZ^2	4
Lengthd *Spearman^2	4
Lengthd *Jaccard^2	4
Lengthd *D2s^2	4
Lengthd *Mismatch^2	4
Lengthd *Canberra^2	4
Lengthd *Kulczynski1^2	4
Lengthd *Kulczynski2^2	4
Lengthd *Similarity-ratio^2	4
Lengthd *Jensen-Shannon^2	4
Lengthd *D2-star^2	4
Lengthd *N2r^2	4
Lengthd *N2rc^2	4
Lengthd *N2rrc^2	4
D2s *AFd	4
D2s *Mismatch	4
D2s *Canberra	4
D2s *Kulczynski1	4
D2s *Kulczynski2	4
D2s *Similarity-ratio	4
D2s *Jensen-Shannon	4
D2s *D2-star	4
D2s *N2r	4
D2s *N2rc	4
D2s *N2rrc	4
D2s *Hellinger^2	4
D2s *Manhattan^2	4
D2s *Euclidean^2	4
D2s *Chi-Squared^2	4
D2s *Normalized-Vectors^2	4
D2s *Harmonic-Mean^2	4
D2s *Jefferey-Div^2	4
D2s *K-Div^2	4
D2s *Pearson-Coeff^2	4
D2s *Squared-Chord^2	4
D2s *KL-Cond^2	4
D2s *Markov^2	4
D2s *Intersection^2	4
D2s *RRE-k-r^2	4
D2s *D2z^2	4
D2s *SimMM^2	4
D2s *EuclideanZ^2	4
D2s *EMD^2	4
D2s *Spearman^2	4
D2s *Jaccard^2	4
D2s *Lengthd^2	4
D2s *D2s^2	4
D2s *AFd^2	4
D2s *Mismatch^2	4
D2s *Canberra^2	4
D2s *Kulczynski1^2	4
D2s *Kulczynski2^2	4
D2s *Similarity-ratio^2	4
D2s *Jensen-Shannon^2	4
D2s *D2-star^2	4
D2s *N2r^2	4
D2s *N2rc^2	4
D2s *N2rrc^2	4
AFd *Mismatch	4
AFd *Canberra	4
AFd *Kulczynski1	4
AFd *Kulczynski2	4
AFd *Similarity-ratio	4
AFd *Jensen-Shannon	4
AFd *D2-star	4
AFd *N2r	4
AFd *N2rc	4
AFd *N2rrc	4
AFd *Hellinger^2	4
AFd *Manhattan^2	4
AFd *Euclidean^2	4
AFd *Chi-Squared^2	4
AFd *Normalized-Vectors^2	4
AFd *Harmonic-Mean^2	4
AFd *Jefferey-Div^2	4
AFd *K-Div^2	4
AFd *Pearson-Coeff^2	4
AFd *Squared-Chord^2	4
AFd *KL-Cond^2	4
AFd *Intersection^2	4
AFd *RRE-k-r^2	4
AFd *D2z^2	4
AFd *SimMM^2	4
AFd *EuclideanZ^2	4
AFd *Spearman^2	4
AFd *Jaccard^2	4
AFd *D2s^2	4
AFd *Mismatch^2	4
AFd *Canberra^2	4
AFd *Kulczynski1^2	4
AFd *Kulczynski2^2	4
AFd *Similarity-ratio^2	4
AFd *Jensen-Shannon^2	4
AFd *D2-star^2	4
AFd *N2r^2	4
AFd *N2rc^2	4
AFd *N2rrc^2	4
Mismatch *Canberra	4
Mismatch *Kulczynski1	4
Mismatch *Kulczynski2	4
Mismatch *Similarity-ratio	4
Mismatch *Jensen-Shannon	4
Mismatch *D2-star	4
Mismatch *N2r	4
Mismatch *N2rc	4
Mismatch *N2rrc	4
Mismatch *Hellinger^2	4
Mismatch *Manhattan^2	4
Mismatch *Euclidean^2	4
Mismatch *Chi-Squared^2	4
Mismatch *Normalized-Vectors^2	4
Mismatch *Harmonic-Mean^2	4
Mismatch *Jefferey-Div^2	4
Mismatch *K-Div^2	4
Mismatch *Pearson-Coeff^2	4
Mismatch *Squared-Chord^2	4
Mismatch *KL-Cond^2	4
Mismatch *Intersection^2	4
Mismatch *RRE-k-r^2	4
Mismatch *D2z^2	4
Mismatch *SimMM^2	4
Mismatch *EuclideanZ^2	4
Mismatch *EMD^2	4
Mismatch *Spearman^2	4
Mismatch *Jaccard^2	4
Mismatch *Lengthd^2	4
Mismatch *D2s^2	4
Mismatch *AFd^2	4
Mismatch *Mismatch^2	4
Mismatch *Canberra^2	4
Mismatch *Kulczynski1^2	4
Mismatch *Kulczynski2^2	4
Mismatch *Similarity-ratio^2	4
Mismatch *Jensen-Shannon^2	4
Mismatch *D2-star^2	4
Mismatch *N2r^2	4
Mismatch *N2rc^2	4
Mismatch *N2rrc^2	4
Canberra *Kulczynski1	4
Canberra *Kulczynski2	4
Canberra *Similarity-ratio	4
Canberra *Jensen-Shannon	4
Canberra *D2-star	4
Canberra *N2r	4
Canberra *N2rc	4
Canberra *N2rrc	4
Canberra *Hellinger^2	4
Canberra *Manhattan^2	4
Canberra *Euclidean^2	4
Canberra *Chi-Squared^2	4
Canberra *Normalized-Vectors^2	4
Canberra *Harmonic-Mean^2	4
Canberra *Jefferey-Div^2	4
Canberra *K-Div^2	4
Canberra *Pearson-Coeff^2	4
Canberra *Squared-Chord^2	4
Canberra *KL-Cond^2	4
Canberra *Intersection^2	4
Canberra *RRE-k-r^2	4
Canberra *D2z^2	4
Canberra *SimMM^2	4
Canberra *EuclideanZ^2	4
Canberra *EMD^2	4
Canberra *Spearman^2	4
Canberra *Jaccard^2	4
Canberra *Lengthd^2	4
Canberra *D2s^2	4
Canberra *AFd^2	4
Canberra *Mismatch^2	4
Canberra *Canberra^2	4
Canberra *Kulczynski1^2	4
Canberra *Kulczynski2^2	4
Canberra *Similarity-ratio^2	4
Canberra *Jensen-Shannon^2	4
Canberra *D2-star^2	4
Canberra *N2r^2	4
Canberra *N2rc^2	4
Canberra *N2rrc^2	4
Kulczynski1 *Kulczynski2	4
Kulczynski1 *Similarity-ratio	4
Kulczynski1 *Jensen-Shannon	4
Kulczynski1 *D2-star	4
Kulczynski1 *N2r	4
Kulczynski1 *N2rc	4
Kulczynski1 *N2rrc	4
Kulczynski1 *Hellinger^2	4
Kulczynski1 *Manhattan^2	4
Kulczynski1 *Euclidean^2	4
Kulczynski1 *Chi-Squared^2	4
Kulczynski1 *Normalized-Vectors^2	4
Kulczynski1 *Harmonic-Mean^2	4
Kulczynski1 *Jefferey-Div^2	4
Kulczynski1 *K-Div^2	4
Kulczynski1 *Pearson-Coeff^2	4
Kulczynski1 *Squared-Chord^2	4
Kulczynski1 *KL-Cond^2	4
Kulczynski1 *Intersection^2	4
Kulczynski1 *RRE-k-r^2	4
Kulczynski1 *D2z^2	4
Kulczynski1 *SimMM^2	4
Kulczynski1 *EuclideanZ^2	4
Kulczynski1 *Spearman^2	4
Kulczynski1 *Jaccard^2	4
Kulczynski1 *D2s^2	4
Kulczynski1 *AFd^2	4
Kulczynski1 *Mismatch^2	4
Kulczynski1 *Canberra^2	4
Kulczynski1 *Kulczynski1^2	4
Kulczynski1 *Kulczynski2^2	4
Kulczynski1 *Similarity-ratio^2	4
Kulczynski1 *Jensen-Shannon^2	4
Kulczynski1 *D2-star^2	4
Kulczynski1 *N2r^2	4
Kulczynski1 *N2rc^2	4
Kulczynski1 *N2rrc^2	4
Kulczynski2 *Similarity-ratio	4
Kulczynski2 *Jensen-Shannon	4
Kulczynski2 *D2-star	4
Kulczynski2 *N2r	4
Kulczynski2 *N2rc	4
Kulczynski2 *N2rrc	4
Kulczynski2 *Hellinger^2	4
Kulczynski2 *Manhattan^2	4
Kulczynski2 *Euclidean^2	4
Kulczynski2 *Chi-Squared^2	4
Kulczynski2 *Normalized-Vectors^2	4
Kulczynski2 *Harmonic-Mean^2	4
Kulczynski2 *Jefferey-Div^2	4
Kulczynski2 *K-Div^2	4
Kulczynski2 *Pearson-Coeff^2	4
Kulczynski2 *Squared-Chord^2	4
Kulczynski2 *KL-Cond^2	4
Kulczynski2 *Markov^2	4
Kulczynski2 *Intersection^2	4
Kulczynski2 *RRE-k-r^2	4
Kulczynski2 *D2z^2	4
Kulczynski2 *SimMM^2	4
Kulczynski2 *EuclideanZ^2	4
Kulczynski2 *EMD^2	4
Kulczynski2 *Spearman^2	4
Kulczynski2 *Jaccard^2	4
Kulczynski2 *Lengthd^2	4
Kulczynski2 *D2s^2	4
Kulczynski2 *AFd^2	4
Kulczynski2 *Mismatch^2	4
Kulczynski2 *Canberra^2	4
Kulczynski2 *Kulczynski1^2	4
Kulczynski2 *Kulczynski2^2	4
Kulczynski2 *Similarity-ratio^2	4
Kulczynski2 *Jensen-Shannon^2	4
Kulczynski2 *D2-star^2	4
Kulczynski2 *N2r^2	4
Kulczynski2 *N2rc^2	4
Kulczynski2 *N2rrc^2	4
Similarity-ratio *Jensen-Shannon	4
Similarity-ratio *D2-star	4
Similarity-ratio *N2r	4
Similarity-ratio *N2rc	4
Similarity-ratio *N2rrc	4
Similarity-ratio *Hellinger^2	4
Similarity-ratio *Manhattan^2	4
Similarity-ratio *Euclidean^2	4
Similarity-ratio *Chi-Squared^2	4
Similarity-ratio *Normalized-Vectors^2	4
Similarity-ratio *Harmonic-Mean^2	4
Similarity-ratio *Jefferey-Div^2	4
Similarity-ratio *K-Div^2	4
Similarity-ratio *Pearson-Coeff^2	4
Similarity-ratio *Squared-Chord^2	4
Similarity-ratio *KL-Cond^2	4
Similarity-ratio *Markov^2	4
Similarity-ratio *Intersection^2	4
Similarity-ratio *RRE-k-r^2	4
Similarity-ratio *D2z^2	4
Similarity-ratio *SimMM^2	4
Similarity-ratio *EuclideanZ^2	4
Similarity-ratio *Spearman^2	4
Similarity-ratio *Jaccard^2	4
Similarity-ratio *D2s^2	4
Similarity-ratio *AFd^2	4
Similarity-ratio *Mismatch^2	4
Similarity-ratio *Canberra^2	4
Similarity-ratio *Kulczynski1^2	4
Similarity-ratio *Kulczynski2^2	4
Similarity-ratio *Similarity-ratio^2	4
Similarity-ratio *Jensen-Shannon^2	4
Similarity-ratio *D2-star^2	4
Similarity-ratio *N2r^2	4
Similarity-ratio *N2rc^2	4
Similarity-ratio *N2rrc^2	4
Jensen-Shannon *D2-star	4
Jensen-Shannon *N2r	4
Jensen-Shannon *N2rc	4
Jensen-Shannon *N2rrc	4
Jensen-Shannon *Hellinger^2	4
Jensen-Shannon *Manhattan^2	4
Jensen-Shannon *Euclidean^2	4
Jensen-Shannon *Chi-Squared^2	4
Jensen-Shannon *Normalized-Vectors^2	4
Jensen-Shannon *Harmonic-Mean^2	4
Jensen-Shannon *Jefferey-Div^2	4
Jensen-Shannon *K-Div^2	4
Jensen-Shannon *Pearson-Coeff^2	4
Jensen-Shannon *Squared-Chord^2	4
Jensen-Shannon *KL-Cond^2	4
Jensen-Shannon *Intersection^2	4
Jensen-Shannon *RRE-k-r^2	4
Jensen-Shannon *D2z^2	4
Jensen-Shannon *SimMM^2	4
Jensen-Shannon *EuclideanZ^2	4
Jensen-Shannon *EMD^2	4
Jensen-Shannon *Spearman^2	4
Jensen-Shannon *Jaccard^2	4
Jensen-Shannon *Lengthd^2	4
Jensen-Shannon *D2s^2	4
Jensen-Shannon *AFd^2	4
Jensen-Shannon *Mismatch^2	4
Jensen-Shannon *Canberra^2	4
Jensen-Shannon *Kulczynski1^2	4
Jensen-Shannon *Kulczynski2^2	4
Jensen-Shannon *Similarity-ratio^2	4
Jensen-Shannon *Jensen-Shannon^2	4
Jensen-Shannon *D2-star^2	4
Jensen-Shannon *N2r^2	4
Jensen-Shannon *N2rc^2	4
Jensen-Shannon *N2rrc^2	4
D2-star *N2r	4
D2-star *N2rc	4
D2-star *N2rrc	4
D2-star *Hellinger^2	4
D2-star *Manhattan^2	4
D2-star *Euclidean^2	4
D2-star *Chi-Squared^2	4
D2-star *Normalized-Vectors^2	4
D2-star *Harmonic-Mean^2	4
D2-star *Jefferey-Div^2	4
D2-star *K-Div^2	4
D2-star *Pearson-Coeff^2	4
D2-star *Squared-Chord^2	4
D2-star *KL-Cond^2	4
D2-star *Markov^2	4
D2-star *Intersection^2	4
D2-star *RRE-k-r^2	4
D2-star *D2z^2	4
D2-star *SimMM^2	4
D2-star *EuclideanZ^2	4
D2-star *EMD^2	4
D2-star *Spearman^2	4
D2-star *Jaccard^2	4
D2-star *Lengthd^2	4
D2-star *D2s^2	4
D2-star *AFd^2	4
D2-star *Mismatch^2	4
D2-star *Canberra^2	4
D2-star *Kulczynski1^2	4
D2-star *Kulczynski2^2	4
D2-star *Similarity-ratio^2	4
D2-star *Jensen-Shannon^2	4
D2-star *D2-star^2	4
D2-star *N2r^2	4
D2-star *N2rc^2	4
D2-star *N2rrc^2	4
N2r *N2rc	4
N2r *N2rrc	4
N2r *Hellinger^2	4
N2r *Manhattan^2	4
N2r *Euclidean^2	4
N2r *Chi-Squared^2	4
N2r *Normalized-Vectors^2	4
N2r *Harmonic-Mean^2	4
N2r *Jefferey-Div^2	4
N2r *K-Div^2	4
N2r *Pearson-Coeff^2	4
N2r *Squared-Chord^2	4
N2r *KL-Cond^2	4
N2r *Markov^2	4
N2r *Intersection^2	4
N2r *RRE-k-r^2	4
N2r *D2z^2	4
N2r *SimMM^2	4
N2r *EuclideanZ^2	4
N2r *EMD^2	4
N2r *Spearman^2	4
N2r *Jaccard^2	4
N2r *Lengthd^2	4
N2r *D2s^2	4
N2r *AFd^2	4
N2r *Mismatch^2	4
N2r *Canberra^2	4
N2r *Kulczynski1^2	4
N2r *Kulczynski2^2	4
N2r *Similarity-ratio^2	4
N2r *Jensen-Shannon^2	4
N2r *D2-star^2	4
N2r *N2r^2	4
N2r *N2rc^2	4
N2r *N2rrc^2	4
N2rc *N2rrc	4
N2rc *Hellinger^2	4
N2rc *Manhattan^2	4
N2rc *Euclidean^2	4
N2rc *Chi-Squared^2	4
N2rc *Normalized-Vectors^2	4
N2rc *Harmonic-Mean^2	4
N2rc *Jefferey-Div^2	4
N2rc *K-Div^2	4
N2rc *Pearson-Coeff^2	4
N2rc *Squared-Chord^2	4
N2rc *KL-Cond^2	4
N2rc *Markov^2	4
N2rc *Intersection^2	4
N2rc *RRE-k-r^2	4
N2rc *D2z^2	4
N2rc *SimMM^2	4
N2rc *EuclideanZ^2	4
N2rc *EMD^2	4
N2rc *Spearman^2	4
N2rc *Jaccard^2	4
N2rc *Lengthd^2	4
N2rc *D2s^2	4
N2rc *AFd^2	4
N2rc *Mismatch^2	4
N2rc *Canberra^2	4
N2rc *Kulczynski1^2	4
N2rc *Kulczynski2^2	4
N2rc *Similarity-ratio^2	4
N2rc *Jensen-Shannon^2	4
N2rc *D2-star^2	4
N2rc *N2r^2	4
N2rc *N2rc^2	4
N2rc *N2rrc^2	4
N2rrc *Hellinger^2	4
N2rrc *Manhattan^2	4
N2rrc *Euclidean^2	4
N2rrc *Chi-Squared^2	4
N2rrc *Normalized-Vectors^2	4
N2rrc *Harmonic-Mean^2	4
N2rrc *Jefferey-Div^2	4
N2rrc *K-Div^2	4
N2rrc *Pearson-Coeff^2	4
N2rrc *Squared-Chord^2	4
N2rrc *KL-Cond^2	4
N2rrc *Markov^2	4
N2rrc *Intersection^2	4
N2rrc *RRE-k-r^2	4
N2rrc *D2z^2	4
N2rrc *SimMM^2	4
N2rrc *EuclideanZ^2	4
N2rrc *EMD^2	4
N2rrc *Spearman^2	4
N2rrc *Jaccard^2	4
N2rrc *Lengthd^2	4
N2rrc *D2s^2	4
N2rrc *AFd^2	4
N2rrc *Mismatch^2	4
N2rrc *Canberra^2	4
N2rrc *Kulczynski1^2	4
N2rrc *Kulczynski2^2	4
N2rrc *Similarity-ratio^2	4
N2rrc *Jensen-Shannon^2	4
N2rrc *D2-star^2	4
N2rrc *N2r^2	4
N2rrc *N2rc^2	4
N2rrc *N2rrc^2	4
Hellinger^2 *Manhattan^2	4
Hellinger^2 *Euclidean^2	4
Hellinger^2 *Chi-Squared^2	4
Hellinger^2 *Normalized-Vectors^2	4
Hellinger^2 *Harmonic-Mean^2	4
Hellinger^2 *Jefferey-Div^2	4
Hellinger^2 *K-Div^2	4
Hellinger^2 *Pearson-Coeff^2	4
Hellinger^2 *Squared-Chord^2	4
Hellinger^2 *KL-Cond^2	4
Hellinger^2 *Markov^2	4
Hellinger^2 *Intersection^2	4
Hellinger^2 *RRE-k-r^2	4
Hellinger^2 *D2z^2	4
Hellinger^2 *SimMM^2	4
Hellinger^2 *EuclideanZ^2	4
Hellinger^2 *EMD^2	4
Hellinger^2 *Spearman^2	4
Hellinger^2 *Jaccard^2	4
Hellinger^2 *Lengthd^2	4
Hellinger^2 *D2s^2	4
Hellinger^2 *AFd^2	4
Hellinger^2 *Mismatch^2	4
Hellinger^2 *Canberra^2	4
Hellinger^2 *Kulczynski1^2	4
Hellinger^2 *Kulczynski2^2	4
Hellinger^2 *Similarity-ratio^2	4
Hellinger^2 *Jensen-Shannon^2	4
Hellinger^2 *D2-star^2	4
Hellinger^2 *N2r^2	4
Hellinger^2 *N2rc^2	4
Hellinger^2 *N2rrc^2	4
Manhattan^2 *Euclidean^2	4
Manhattan^2 *Chi-Squared^2	4
Manhattan^2 *Normalized-Vectors^2	4
Manhattan^2 *Harmonic-Mean^2	4
Manhattan^2 *Jefferey-Div^2	4
Manhattan^2 *K-Div^2	4
Manhattan^2 *Pearson-Coeff^2	4
Manhattan^2 *Squared-Chord^2	4
Manhattan^2 *KL-Cond^2	4
Manhattan^2 *Intersection^2	4
Manhattan^2 *RRE-k-r^2	4
Manhattan^2 *D2z^2	4
Manhattan^2 *SimMM^2	4
Manhattan^2 *EuclideanZ^2	4
Manhattan^2 *EMD^2	4
Manhattan^2 *Spearman^2	4
Manhattan^2 *Jaccard^2	4
Manhattan^2 *Lengthd^2	4
Manhattan^2 *D2s^2	4
Manhattan^2 *AFd^2	4
Manhattan^2 *Mismatch^2	4
Manhattan^2 *Canberra^2	4
Manhattan^2 *Kulczynski1^2	4
Manhattan^2 *Kulczynski2^2	4
Manhattan^2 *Similarity-ratio^2	4
Manhattan^2 *Jensen-Shannon^2	4
Manhattan^2 *D2-star^2	4
Manhattan^2 *N2r^2	4
Manhattan^2 *N2rc^2	4
Manhattan^2 *N2rrc^2	4
Euclidean^2 *Chi-Squared^2	4
Euclidean^2 *Normalized-Vectors^2	4
Euclidean^2 *Harmonic-Mean^2	4
Euclidean^2 *Jefferey-Div^2	4
Euclidean^2 *K-Div^2	4
Euclidean^2 *Pearson-Coeff^2	4
Euclidean^2 *Squared-Chord^2	4
Euclidean^2 *KL-Cond^2	4
