Statistics	Correct_Neighbors
Intersection *Jefferey-Div^2	8
Intersection *K-Div^2	8
Intersection *Pearson-Coeff^2	8
Intersection *Squared-Chord^2	8
Intersection *KL-Cond^2	8
Intersection *Markov^2	8
Intersection *Intersection^2	8
Intersection *RRE-k-r^2	8
Intersection *D2z^2	8
Intersection *SimMM^2	8
Intersection *EuclideanZ^2	8
Intersection *Spearman^2	8
Intersection *Jaccard^2	8
Intersection *D2s^2	8
Intersection *AFd^2	8
Intersection *Mismatch^2	8
Intersection *Canberra^2	8
Intersection *Kulczynski1^2	8
Intersection *Kulczynski2^2	8
Intersection *Similarity-ratio^2	8
Intersection *Jensen-Shannon^2	8
Intersection *D2-star^2	8
Intersection *N2r^2	8
Intersection *N2rc^2	8
Intersection *N2rrc^2	8
RRE-k-r *D2z	8
RRE-k-r *SimMM	8
RRE-k-r *EuclideanZ	8
RRE-k-r *EMD	8
RRE-k-r *Spearman	8
RRE-k-r *Jaccard	8
RRE-k-r *D2s	8
RRE-k-r *AFd	8
RRE-k-r *Mismatch	8
RRE-k-r *Canberra	8
RRE-k-r *Kulczynski1	8
RRE-k-r *Kulczynski2	8
RRE-k-r *Similarity-ratio	8
RRE-k-r *Jensen-Shannon	8
RRE-k-r *D2-star	8
RRE-k-r *N2r	8
RRE-k-r *N2rc	8
RRE-k-r *N2rrc	8
RRE-k-r *Hellinger^2	8
RRE-k-r *Manhattan^2	8
RRE-k-r *Euclidean^2	8
RRE-k-r *Chi-Squared^2	8
RRE-k-r *Normalized-Vectors^2	8
RRE-k-r *Harmonic-Mean^2	8
RRE-k-r *Jefferey-Div^2	8
RRE-k-r *K-Div^2	8
RRE-k-r *Pearson-Coeff^2	8
RRE-k-r *Squared-Chord^2	8
RRE-k-r *KL-Cond^2	8
RRE-k-r *Intersection^2	8
RRE-k-r *RRE-k-r^2	8
RRE-k-r *D2z^2	8
RRE-k-r *SimMM^2	8
RRE-k-r *EuclideanZ^2	8
RRE-k-r *Spearman^2	8
RRE-k-r *Jaccard^2	8
RRE-k-r *D2s^2	8
RRE-k-r *AFd^2	8
RRE-k-r *Mismatch^2	8
RRE-k-r *Canberra^2	8
RRE-k-r *Kulczynski1^2	8
RRE-k-r *Kulczynski2^2	8
RRE-k-r *Similarity-ratio^2	8
RRE-k-r *Jensen-Shannon^2	8
RRE-k-r *D2-star^2	8
RRE-k-r *N2r^2	8
RRE-k-r *N2rc^2	8
RRE-k-r *N2rrc^2	8
D2z *SimMM	8
D2z *EuclideanZ	8
D2z *Spearman	8
D2z *Jaccard	8
D2z *D2s	8
D2z *AFd	8
D2z *Mismatch	8
D2z *Canberra	8
D2z *Kulczynski1	8
D2z *Kulczynski2	8
D2z *Similarity-ratio	8
D2z *Jensen-Shannon	8
D2z *D2-star	8
D2z *N2r	8
D2z *N2rc	8
D2z *N2rrc	8
D2z *Hellinger^2	8
D2z *Manhattan^2	8
D2z *Euclidean^2	8
D2z *Chi-Squared^2	8
D2z *Normalized-Vectors^2	8
D2z *Harmonic-Mean^2	8
D2z *Jefferey-Div^2	8
D2z *K-Div^2	8
D2z *Pearson-Coeff^2	8
D2z *Squared-Chord^2	8
D2z *KL-Cond^2	8
D2z *Intersection^2	8
D2z *RRE-k-r^2	8
D2z *D2z^2	8
D2z *SimMM^2	8
D2z *EuclideanZ^2	8
D2z *EMD^2	8
D2z *Spearman^2	8
D2z *Jaccard^2	8
D2z *D2s^2	8
D2z *AFd^2	8
D2z *Mismatch^2	8
D2z *Canberra^2	8
D2z *Kulczynski1^2	8
D2z *Kulczynski2^2	8
D2z *Similarity-ratio^2	8
D2z *Jensen-Shannon^2	8
D2z *D2-star^2	8
D2z *N2r^2	8
D2z *N2rc^2	8
D2z *N2rrc^2	8
SimMM *EuclideanZ	8
SimMM *EMD	8
SimMM *Spearman	8
SimMM *Jaccard	8
SimMM *Lengthd	8
SimMM *D2s	8
SimMM *AFd	8
SimMM *Mismatch	8
SimMM *Canberra	8
SimMM *Kulczynski1	8
SimMM *Kulczynski2	8
SimMM *Similarity-ratio	8
SimMM *Jensen-Shannon	8
SimMM *D2-star	8
SimMM *N2r	8
SimMM *N2rc	8
SimMM *N2rrc	8
SimMM *Hellinger^2	8
SimMM *Manhattan^2	8
SimMM *Euclidean^2	8
SimMM *Chi-Squared^2	8
SimMM *Normalized-Vectors^2	8
SimMM *Harmonic-Mean^2	8
SimMM *Jefferey-Div^2	8
SimMM *K-Div^2	8
SimMM *Pearson-Coeff^2	8
SimMM *Squared-Chord^2	8
SimMM *KL-Cond^2	8
SimMM *Intersection^2	8
SimMM *RRE-k-r^2	8
SimMM *D2z^2	8
SimMM *SimMM^2	8
SimMM *EuclideanZ^2	8
SimMM *EMD^2	8
SimMM *Spearman^2	8
SimMM *Jaccard^2	8
SimMM *Lengthd^2	8
SimMM *D2s^2	8
SimMM *AFd^2	8
SimMM *Mismatch^2	8
SimMM *Canberra^2	8
SimMM *Kulczynski1^2	8
SimMM *Kulczynski2^2	8
SimMM *Similarity-ratio^2	8
SimMM *Jensen-Shannon^2	8
SimMM *D2-star^2	8
SimMM *N2r^2	8
SimMM *N2rc^2	8
SimMM *N2rrc^2	8
EuclideanZ *Spearman	8
EuclideanZ *Jaccard	8
EuclideanZ *D2s	8
EuclideanZ *AFd	8
EuclideanZ *Mismatch	8
EuclideanZ *Canberra	8
EuclideanZ *Kulczynski1	8
EuclideanZ *Kulczynski2	8
EuclideanZ *Similarity-ratio	8
EuclideanZ *Jensen-Shannon	8
EuclideanZ *D2-star	8
EuclideanZ *N2r	8
EuclideanZ *N2rc	8
EuclideanZ *N2rrc	8
EuclideanZ *Hellinger^2	8
EuclideanZ *Manhattan^2	8
EuclideanZ *Euclidean^2	8
EuclideanZ *Chi-Squared^2	8
EuclideanZ *Normalized-Vectors^2	8
EuclideanZ *Harmonic-Mean^2	8
EuclideanZ *Jefferey-Div^2	8
EuclideanZ *K-Div^2	8
EuclideanZ *Pearson-Coeff^2	8
EuclideanZ *Squared-Chord^2	8
EuclideanZ *KL-Cond^2	8
EuclideanZ *Markov^2	8
EuclideanZ *Intersection^2	8
EuclideanZ *RRE-k-r^2	8
EuclideanZ *D2z^2	8
EuclideanZ *SimMM^2	8
EuclideanZ *EuclideanZ^2	8
EuclideanZ *Spearman^2	8
EuclideanZ *Jaccard^2	8
EuclideanZ *D2s^2	8
EuclideanZ *AFd^2	8
EuclideanZ *Mismatch^2	8
EuclideanZ *Canberra^2	8
EuclideanZ *Kulczynski1^2	8
EuclideanZ *Kulczynski2^2	8
EuclideanZ *Similarity-ratio^2	8
EuclideanZ *Jensen-Shannon^2	8
EuclideanZ *D2-star^2	8
EuclideanZ *N2r^2	8
EuclideanZ *N2rc^2	8
EuclideanZ *N2rrc^2	8
EMD *Spearman	8
EMD *D2s	8
EMD *Canberra	8
EMD *Kulczynski1	8
EMD *Jensen-Shannon	8
EMD *D2-star	8
EMD *N2r	8
EMD *N2rc	8
EMD *N2rrc	8
EMD *Hellinger^2	8
EMD *Chi-Squared^2	8
EMD *Harmonic-Mean^2	8
EMD *Jefferey-Div^2	8
EMD *K-Div^2	8
EMD *Squared-Chord^2	8
EMD *KL-Cond^2	8
EMD *Markov^2	8
EMD *RRE-k-r^2	8
EMD *SimMM^2	8
EMD *Spearman^2	8
EMD *Jaccard^2	8
EMD *D2s^2	8
EMD *Mismatch^2	8
EMD *Canberra^2	8
EMD *Kulczynski1^2	8
EMD *Jensen-Shannon^2	8
EMD *D2-star^2	8
EMD *N2r^2	8
EMD *N2rc^2	8
EMD *N2rrc^2	8
Spearman *Jaccard	8
Spearman *Lengthd	8
Spearman *D2s	8
Spearman *AFd	8
Spearman *Mismatch	8
Spearman *Canberra	8
Spearman *Kulczynski1	8
Spearman *Kulczynski2	8
Spearman *Similarity-ratio	8
Spearman *Jensen-Shannon	8
Spearman *D2-star	8
Spearman *N2r	8
Spearman *N2rc	8
Spearman *N2rrc	8
Spearman *Hellinger^2	8
Spearman *Manhattan^2	8
Spearman *Euclidean^2	8
Spearman *Chi-Squared^2	8
Spearman *Normalized-Vectors^2	8
Spearman *Harmonic-Mean^2	8
Spearman *Jefferey-Div^2	8
Spearman *K-Div^2	8
Spearman *Pearson-Coeff^2	8
Spearman *Squared-Chord^2	8
Spearman *KL-Cond^2	8
Spearman *Intersection^2	8
Spearman *RRE-k-r^2	8
Spearman *D2z^2	8
Spearman *SimMM^2	8
Spearman *EuclideanZ^2	8
Spearman *Spearman^2	8
Spearman *Jaccard^2	8
Spearman *Lengthd^2	8
Spearman *D2s^2	8
Spearman *AFd^2	8
Spearman *Mismatch^2	8
Spearman *Canberra^2	8
Spearman *Kulczynski1^2	8
Spearman *Kulczynski2^2	8
Spearman *Similarity-ratio^2	8
Spearman *Jensen-Shannon^2	8
Spearman *D2-star^2	8
Spearman *N2r^2	8
Spearman *N2rc^2	8
Spearman *N2rrc^2	8
Jaccard *D2s	8
Jaccard *AFd	8
Jaccard *Mismatch	8
Jaccard *Canberra	8
Jaccard *Kulczynski1	8
Jaccard *Kulczynski2	8
Jaccard *Similarity-ratio	8
Jaccard *Jensen-Shannon	8
Jaccard *D2-star	8
Jaccard *N2r	8
Jaccard *N2rc	8
Jaccard *N2rrc	8
Jaccard *Hellinger^2	8
Jaccard *Manhattan^2	8
Jaccard *Euclidean^2	8
Jaccard *Chi-Squared^2	8
Jaccard *Normalized-Vectors^2	8
Jaccard *Harmonic-Mean^2	8
Jaccard *Jefferey-Div^2	8
Jaccard *K-Div^2	8
Jaccard *Pearson-Coeff^2	8
Jaccard *Squared-Chord^2	8
Jaccard *KL-Cond^2	8
Jaccard *Markov^2	8
Jaccard *Intersection^2	8
Jaccard *RRE-k-r^2	8
Jaccard *D2z^2	8
Jaccard *SimMM^2	8
Jaccard *EuclideanZ^2	8
Jaccard *Spearman^2	8
Jaccard *Jaccard^2	8
Jaccard *D2s^2	8
Jaccard *AFd^2	8
Jaccard *Mismatch^2	8
Jaccard *Canberra^2	8
Jaccard *Kulczynski1^2	8
Jaccard *Kulczynski2^2	8
Jaccard *Similarity-ratio^2	8
Jaccard *Jensen-Shannon^2	8
Jaccard *D2-star^2	8
Jaccard *N2r^2	8
Jaccard *N2rc^2	8
Jaccard *N2rrc^2	8
Lengthd *D2s	8
Lengthd *Canberra	8
Lengthd *Kulczynski1	8
Lengthd *Jensen-Shannon	8
Lengthd *N2r	8
Lengthd *N2rc	8
Lengthd *N2rrc	8
Lengthd *Hellinger^2	8
Lengthd *Chi-Squared^2	8
Lengthd *Harmonic-Mean^2	8
Lengthd *Jefferey-Div^2	8
Lengthd *K-Div^2	8
Lengthd *Squared-Chord^2	8
Lengthd *KL-Cond^2	8
Lengthd *Markov^2	8
Lengthd *SimMM^2	8
Lengthd *Spearman^2	8
Lengthd *D2s^2	8
Lengthd *Canberra^2	8
Lengthd *Kulczynski1^2	8
Lengthd *Jensen-Shannon^2	8
Lengthd *N2r^2	8
Lengthd *N2rc^2	8
Lengthd *N2rrc^2	8
D2s *AFd	8
D2s *Mismatch	8
D2s *Canberra	8
D2s *Kulczynski1	8
D2s *Kulczynski2	8
D2s *Similarity-ratio	8
D2s *Jensen-Shannon	8
D2s *D2-star	8
D2s *N2r	8
D2s *N2rc	8
D2s *N2rrc	8
D2s *Hellinger^2	8
D2s *Manhattan^2	8
D2s *Euclidean^2	8
D2s *Chi-Squared^2	8
D2s *Normalized-Vectors^2	8
D2s *Harmonic-Mean^2	8
D2s *Jefferey-Div^2	8
D2s *K-Div^2	8
D2s *Pearson-Coeff^2	8
D2s *Squared-Chord^2	8
D2s *KL-Cond^2	8
D2s *Intersection^2	8
D2s *RRE-k-r^2	8
D2s *D2z^2	8
D2s *SimMM^2	8
D2s *EuclideanZ^2	8
D2s *EMD^2	8
D2s *Spearman^2	8
D2s *Jaccard^2	8
D2s *Lengthd^2	8
D2s *D2s^2	8
D2s *AFd^2	8
D2s *Mismatch^2	8
D2s *Canberra^2	8
D2s *Kulczynski1^2	8
D2s *Kulczynski2^2	8
D2s *Similarity-ratio^2	8
D2s *Jensen-Shannon^2	8
D2s *D2-star^2	8
D2s *N2r^2	8
D2s *N2rc^2	8
D2s *N2rrc^2	8
AFd *Mismatch	8
AFd *Canberra	8
AFd *Kulczynski1	8
AFd *Kulczynski2	8
AFd *Similarity-ratio	8
AFd *Jensen-Shannon	8
AFd *N2r	8
AFd *N2rc	8
AFd *N2rrc	8
AFd *Hellinger^2	8
AFd *Manhattan^2	8
AFd *Euclidean^2	8
AFd *Chi-Squared^2	8
AFd *Normalized-Vectors^2	8
AFd *Harmonic-Mean^2	8
AFd *Jefferey-Div^2	8
AFd *K-Div^2	8
AFd *Pearson-Coeff^2	8
AFd *Squared-Chord^2	8
AFd *KL-Cond^2	8
AFd *Intersection^2	8
AFd *RRE-k-r^2	8
AFd *D2z^2	8
AFd *SimMM^2	8
AFd *EuclideanZ^2	8
AFd *Spearman^2	8
AFd *Jaccard^2	8
AFd *D2s^2	8
AFd *Mismatch^2	8
AFd *Canberra^2	8
AFd *Kulczynski1^2	8
AFd *Kulczynski2^2	8
AFd *Similarity-ratio^2	8
AFd *Jensen-Shannon^2	8
AFd *N2r^2	8
AFd *N2rc^2	8
AFd *N2rrc^2	8
Mismatch *Canberra	8
Mismatch *Kulczynski1	8
Mismatch *Kulczynski2	8
Mismatch *Similarity-ratio	8
Mismatch *Jensen-Shannon	8
Mismatch *D2-star	8
Mismatch *N2r	8
Mismatch *N2rc	8
Mismatch *N2rrc	8
Mismatch *Hellinger^2	8
Mismatch *Manhattan^2	8
Mismatch *Euclidean^2	8
Mismatch *Chi-Squared^2	8
Mismatch *Normalized-Vectors^2	8
Mismatch *Harmonic-Mean^2	8
Mismatch *Jefferey-Div^2	8
Mismatch *K-Div^2	8
Mismatch *Pearson-Coeff^2	8
Mismatch *Squared-Chord^2	8
Mismatch *KL-Cond^2	8
Mismatch *Markov^2	8
Mismatch *Intersection^2	8
Mismatch *RRE-k-r^2	8
Mismatch *D2z^2	8
Mismatch *SimMM^2	8
Mismatch *EuclideanZ^2	8
Mismatch *Spearman^2	8
Mismatch *Jaccard^2	8
Mismatch *D2s^2	8
Mismatch *AFd^2	8
Mismatch *Mismatch^2	8
Mismatch *Canberra^2	8
Mismatch *Kulczynski1^2	8
Mismatch *Kulczynski2^2	8
Mismatch *Similarity-ratio^2	8
Mismatch *Jensen-Shannon^2	8
Mismatch *D2-star^2	8
Mismatch *N2r^2	8
Mismatch *N2rc^2	8
Mismatch *N2rrc^2	8
Canberra *Kulczynski1	8
Canberra *Kulczynski2	8
Canberra *Similarity-ratio	8
Canberra *Jensen-Shannon	8
Canberra *D2-star	8
Canberra *N2r	8
Canberra *N2rc	8
Canberra *N2rrc	8
Canberra *Hellinger^2	8
Canberra *Manhattan^2	8
Canberra *Euclidean^2	8
Canberra *Chi-Squared^2	8
Canberra *Normalized-Vectors^2	8
Canberra *Harmonic-Mean^2	8
Canberra *Jefferey-Div^2	8
Canberra *K-Div^2	8
Canberra *Pearson-Coeff^2	8
Canberra *Squared-Chord^2	8
Canberra *KL-Cond^2	8
Canberra *Intersection^2	8
Canberra *RRE-k-r^2	8
Canberra *D2z^2	8
Canberra *SimMM^2	8
Canberra *EuclideanZ^2	8
Canberra *EMD^2	8
Canberra *Spearman^2	8
Canberra *Jaccard^2	8
Canberra *Lengthd^2	8
Canberra *D2s^2	8
Canberra *AFd^2	8
Canberra *Mismatch^2	8
Canberra *Canberra^2	8
Canberra *Kulczynski1^2	8
Canberra *Kulczynski2^2	8
Canberra *Similarity-ratio^2	8
Canberra *Jensen-Shannon^2	8
Canberra *D2-star^2	8
Canberra *N2r^2	8
Canberra *N2rc^2	8
Canberra *N2rrc^2	8
Kulczynski1 *Kulczynski2	8
Kulczynski1 *Similarity-ratio	8
Kulczynski1 *Jensen-Shannon	8
Kulczynski1 *D2-star	8
Kulczynski1 *N2r	8
Kulczynski1 *N2rc	8
Kulczynski1 *N2rrc	8
Kulczynski1 *Hellinger^2	8
Kulczynski1 *Manhattan^2	8
Kulczynski1 *Euclidean^2	8
Kulczynski1 *Chi-Squared^2	8
Kulczynski1 *Normalized-Vectors^2	8
Kulczynski1 *Harmonic-Mean^2	8
Kulczynski1 *Jefferey-Div^2	8
Kulczynski1 *K-Div^2	8
Kulczynski1 *Pearson-Coeff^2	8
Kulczynski1 *Squared-Chord^2	8
Kulczynski1 *KL-Cond^2	8
Kulczynski1 *Intersection^2	8
Kulczynski1 *RRE-k-r^2	8
Kulczynski1 *D2z^2	8
Kulczynski1 *SimMM^2	8
Kulczynski1 *EuclideanZ^2	8
Kulczynski1 *EMD^2	8
Kulczynski1 *Spearman^2	8
Kulczynski1 *Jaccard^2	8
Kulczynski1 *Lengthd^2	8
Kulczynski1 *D2s^2	8
Kulczynski1 *AFd^2	8
Kulczynski1 *Mismatch^2	8
Kulczynski1 *Canberra^2	8
Kulczynski1 *Kulczynski1^2	8
Kulczynski1 *Kulczynski2^2	8
Kulczynski1 *Similarity-ratio^2	8
Kulczynski1 *Jensen-Shannon^2	8
Kulczynski1 *D2-star^2	8
Kulczynski1 *N2r^2	8
Kulczynski1 *N2rc^2	8
Kulczynski1 *N2rrc^2	8
Kulczynski2 *Similarity-ratio	8
Kulczynski2 *Jensen-Shannon	8
Kulczynski2 *D2-star	8
Kulczynski2 *N2r	8
Kulczynski2 *N2rc	8
Kulczynski2 *N2rrc	8
Kulczynski2 *Hellinger^2	8
Kulczynski2 *Manhattan^2	8
Kulczynski2 *Euclidean^2	8
Kulczynski2 *Chi-Squared^2	8
Kulczynski2 *Normalized-Vectors^2	8
Kulczynski2 *Harmonic-Mean^2	8
Kulczynski2 *Jefferey-Div^2	8
Kulczynski2 *K-Div^2	8
Kulczynski2 *Pearson-Coeff^2	8
Kulczynski2 *Squared-Chord^2	8
Kulczynski2 *KL-Cond^2	8
Kulczynski2 *Intersection^2	8
Kulczynski2 *RRE-k-r^2	8
Kulczynski2 *D2z^2	8
Kulczynski2 *SimMM^2	8
Kulczynski2 *EuclideanZ^2	8
Kulczynski2 *Spearman^2	8
Kulczynski2 *Jaccard^2	8
Kulczynski2 *D2s^2	8
Kulczynski2 *AFd^2	8
Kulczynski2 *Mismatch^2	8
Kulczynski2 *Canberra^2	8
Kulczynski2 *Kulczynski1^2	8
Kulczynski2 *Kulczynski2^2	8
Kulczynski2 *Similarity-ratio^2	8
Kulczynski2 *Jensen-Shannon^2	8
Kulczynski2 *D2-star^2	8
Kulczynski2 *N2r^2	8
Kulczynski2 *N2rc^2	8
Kulczynski2 *N2rrc^2	8
Similarity-ratio *Jensen-Shannon	8
Similarity-ratio *D2-star	8
Similarity-ratio *N2r	8
Similarity-ratio *N2rc	8
Similarity-ratio *N2rrc	8
Similarity-ratio *Hellinger^2	8
Similarity-ratio *Manhattan^2	8
Similarity-ratio *Euclidean^2	8
Similarity-ratio *Chi-Squared^2	8
Similarity-ratio *Normalized-Vectors^2	8
Similarity-ratio *Harmonic-Mean^2	8
Similarity-ratio *Jefferey-Div^2	8
Similarity-ratio *K-Div^2	8
Similarity-ratio *Pearson-Coeff^2	8
Similarity-ratio *Squared-Chord^2	8
Similarity-ratio *KL-Cond^2	8
Similarity-ratio *Intersection^2	8
Similarity-ratio *RRE-k-r^2	8
Similarity-ratio *D2z^2	8
Similarity-ratio *SimMM^2	8
Similarity-ratio *EuclideanZ^2	8
Similarity-ratio *Spearman^2	8
Similarity-ratio *Jaccard^2	8
Similarity-ratio *D2s^2	8
Similarity-ratio *AFd^2	8
Similarity-ratio *Mismatch^2	8
Similarity-ratio *Canberra^2	8
Similarity-ratio *Kulczynski1^2	8
Similarity-ratio *Kulczynski2^2	8
Similarity-ratio *Similarity-ratio^2	8
Similarity-ratio *Jensen-Shannon^2	8
Similarity-ratio *D2-star^2	8
Similarity-ratio *N2r^2	8
Similarity-ratio *N2rc^2	8
Similarity-ratio *N2rrc^2	8
Jensen-Shannon *D2-star	8
Jensen-Shannon *N2r	8
Jensen-Shannon *N2rc	8
Jensen-Shannon *N2rrc	8
Jensen-Shannon *Hellinger^2	8
Jensen-Shannon *Manhattan^2	8
Jensen-Shannon *Euclidean^2	8
Jensen-Shannon *Chi-Squared^2	8
Jensen-Shannon *Normalized-Vectors^2	8
Jensen-Shannon *Harmonic-Mean^2	8
Jensen-Shannon *Jefferey-Div^2	8
Jensen-Shannon *K-Div^2	8
Jensen-Shannon *Pearson-Coeff^2	8
Jensen-Shannon *Squared-Chord^2	8
Jensen-Shannon *KL-Cond^2	8
Jensen-Shannon *Intersection^2	8
Jensen-Shannon *RRE-k-r^2	8
Jensen-Shannon *D2z^2	8
Jensen-Shannon *SimMM^2	8
Jensen-Shannon *EuclideanZ^2	8
Jensen-Shannon *EMD^2	8
Jensen-Shannon *Spearman^2	8
Jensen-Shannon *Jaccard^2	8
Jensen-Shannon *Lengthd^2	8
Jensen-Shannon *D2s^2	8
Jensen-Shannon *AFd^2	8
Jensen-Shannon *Mismatch^2	8
Jensen-Shannon *Canberra^2	8
Jensen-Shannon *Kulczynski1^2	8
Jensen-Shannon *Kulczynski2^2	8
Jensen-Shannon *Similarity-ratio^2	8
Jensen-Shannon *Jensen-Shannon^2	8
Jensen-Shannon *D2-star^2	8
Jensen-Shannon *N2r^2	8
Jensen-Shannon *N2rc^2	8
Jensen-Shannon *N2rrc^2	8
D2-star *N2r	8
D2-star *N2rc	8
D2-star *N2rrc	8
D2-star *Hellinger^2	8
D2-star *Manhattan^2	8
D2-star *Euclidean^2	8
D2-star *Chi-Squared^2	8
D2-star *Normalized-Vectors^2	8
D2-star *Harmonic-Mean^2	8
D2-star *Jefferey-Div^2	8
D2-star *K-Div^2	8
D2-star *Pearson-Coeff^2	8
D2-star *Squared-Chord^2	8
D2-star *KL-Cond^2	8
D2-star *Intersection^2	8
D2-star *RRE-k-r^2	8
D2-star *D2z^2	8
D2-star *SimMM^2	8
D2-star *EuclideanZ^2	8
D2-star *EMD^2	8
D2-star *Spearman^2	8
D2-star *Jaccard^2	8
D2-star *D2s^2	8
D2-star *Mismatch^2	8
D2-star *Canberra^2	8
D2-star *Kulczynski1^2	8
D2-star *Kulczynski2^2	8
D2-star *Similarity-ratio^2	8
D2-star *Jensen-Shannon^2	8
D2-star *N2r^2	8
D2-star *N2rc^2	8
D2-star *N2rrc^2	8
N2r *N2rc	8
N2r *N2rrc	8
N2r *Hellinger^2	8
N2r *Manhattan^2	8
N2r *Euclidean^2	8
N2r *Chi-Squared^2	8
N2r *Normalized-Vectors^2	8
N2r *Harmonic-Mean^2	8
N2r *Jefferey-Div^2	8
N2r *K-Div^2	8
N2r *Pearson-Coeff^2	8
N2r *Squared-Chord^2	8
N2r *KL-Cond^2	8
N2r *Intersection^2	8
N2r *RRE-k-r^2	8
N2r *D2z^2	8
N2r *SimMM^2	8
N2r *EuclideanZ^2	8
N2r *EMD^2	8
N2r *Spearman^2	8
N2r *Jaccard^2	8
N2r *Lengthd^2	8
N2r *D2s^2	8
N2r *AFd^2	8
N2r *Mismatch^2	8
N2r *Canberra^2	8
N2r *Kulczynski1^2	8
N2r *Kulczynski2^2	8
N2r *Similarity-ratio^2	8
N2r *Jensen-Shannon^2	8
N2r *D2-star^2	8
N2r *N2r^2	8
N2r *N2rc^2	8
N2r *N2rrc^2	8
N2rc *N2rrc	8
N2rc *Hellinger^2	8
N2rc *Manhattan^2	8
N2rc *Euclidean^2	8
N2rc *Chi-Squared^2	8
N2rc *Normalized-Vectors^2	8
N2rc *Harmonic-Mean^2	8
N2rc *Jefferey-Div^2	8
N2rc *K-Div^2	8
N2rc *Pearson-Coeff^2	8
N2rc *Squared-Chord^2	8
N2rc *KL-Cond^2	8
N2rc *Intersection^2	8
N2rc *RRE-k-r^2	8
N2rc *D2z^2	8
N2rc *SimMM^2	8
N2rc *EuclideanZ^2	8
N2rc *EMD^2	8
N2rc *Spearman^2	8
N2rc *Jaccard^2	8
N2rc *Lengthd^2	8
N2rc *D2s^2	8
N2rc *AFd^2	8
N2rc *Mismatch^2	8
N2rc *Canberra^2	8
N2rc *Kulczynski1^2	8
N2rc *Kulczynski2^2	8
N2rc *Similarity-ratio^2	8
N2rc *Jensen-Shannon^2	8
N2rc *D2-star^2	8
N2rc *N2r^2	8
N2rc *N2rc^2	8
N2rc *N2rrc^2	8
N2rrc *Hellinger^2	8
N2rrc *Manhattan^2	8
N2rrc *Euclidean^2	8
N2rrc *Chi-Squared^2	8
N2rrc *Normalized-Vectors^2	8
N2rrc *Harmonic-Mean^2	8
N2rrc *Jefferey-Div^2	8
N2rrc *K-Div^2	8
N2rrc *Pearson-Coeff^2	8
N2rrc *Squared-Chord^2	8
N2rrc *KL-Cond^2	8
N2rrc *Intersection^2	8
N2rrc *RRE-k-r^2	8
N2rrc *D2z^2	8
N2rrc *SimMM^2	8
N2rrc *EuclideanZ^2	8
N2rrc *EMD^2	8
N2rrc *Spearman^2	8
N2rrc *Jaccard^2	8
N2rrc *Lengthd^2	8
N2rrc *D2s^2	8
N2rrc *AFd^2	8
N2rrc *Mismatch^2	8
N2rrc *Canberra^2	8
N2rrc *Kulczynski1^2	8
N2rrc *Kulczynski2^2	8
N2rrc *Similarity-ratio^2	8
N2rrc *Jensen-Shannon^2	8
N2rrc *D2-star^2	8
N2rrc *N2r^2	8
N2rrc *N2rc^2	8
N2rrc *N2rrc^2	8
Hellinger^2 *Manhattan^2	8
Hellinger^2 *Euclidean^2	8
Hellinger^2 *Chi-Squared^2	8
Hellinger^2 *Normalized-Vectors^2	8
Hellinger^2 *Harmonic-Mean^2	8
Hellinger^2 *Jefferey-Div^2	8
Hellinger^2 *K-Div^2	8
Hellinger^2 *Pearson-Coeff^2	8
Hellinger^2 *Squared-Chord^2	8
Hellinger^2 *KL-Cond^2	8
Hellinger^2 *Markov^2	8
Hellinger^2 *Intersection^2	8
Hellinger^2 *RRE-k-r^2	8
Hellinger^2 *D2z^2	8
Hellinger^2 *SimMM^2	8
Hellinger^2 *EuclideanZ^2	8
Hellinger^2 *EMD^2	8
Hellinger^2 *Spearman^2	8
Hellinger^2 *Jaccard^2	8
Hellinger^2 *Lengthd^2	8
Hellinger^2 *D2s^2	8
Hellinger^2 *AFd^2	8
Hellinger^2 *Mismatch^2	8
Hellinger^2 *Canberra^2	8
Hellinger^2 *Kulczynski1^2	8
Hellinger^2 *Kulczynski2^2	8
Hellinger^2 *Similarity-ratio^2	8
Hellinger^2 *Jensen-Shannon^2	8
Hellinger^2 *D2-star^2	8
Hellinger^2 *N2r^2	8
Hellinger^2 *N2rc^2	8
Hellinger^2 *N2rrc^2	8
Manhattan^2 *Euclidean^2	8
Manhattan^2 *Chi-Squared^2	8
Manhattan^2 *Normalized-Vectors^2	8
Manhattan^2 *Harmonic-Mean^2	8
Manhattan^2 *Jefferey-Div^2	8
Manhattan^2 *K-Div^2	8
Manhattan^2 *Pearson-Coeff^2	8
Manhattan^2 *Squared-Chord^2	8
Manhattan^2 *KL-Cond^2	8
Manhattan^2 *Markov^2	8
Manhattan^2 *Intersection^2	8
Manhattan^2 *RRE-k-r^2	8
Manhattan^2 *D2z^2	8
Manhattan^2 *SimMM^2	8
Manhattan^2 *EuclideanZ^2	8
Manhattan^2 *Spearman^2	8
Manhattan^2 *Jaccard^2	8
Manhattan^2 *D2s^2	8
Manhattan^2 *AFd^2	8
Manhattan^2 *Mismatch^2	8
Manhattan^2 *Canberra^2	8
Manhattan^2 *Kulczynski1^2	8
Manhattan^2 *Kulczynski2^2	8
Manhattan^2 *Similarity-ratio^2	8
Manhattan^2 *Jensen-Shannon^2	8
Manhattan^2 *D2-star^2	8
Manhattan^2 *N2r^2	8
Manhattan^2 *N2rc^2	8
Manhattan^2 *N2rrc^2	8
