Statistics	Correct_Neighbors
Euclidean *Canberra	3
Euclidean *Kulczynski1	3
Euclidean *Similarity-ratio	3
Euclidean *Jensen-Shannon	3
Euclidean *D2-star	3
Euclidean *N2rc	3
Euclidean *Hellinger^2	3
Euclidean *Chi-Squared^2	3
Euclidean *Normalized-Vectors^2	3
Euclidean *Harmonic-Mean^2	3
Euclidean *Jefferey-Div^2	3
Euclidean *K-Div^2	3
Euclidean *Pearson-Coeff^2	3
Euclidean *Squared-Chord^2	3
Euclidean *KL-Cond^2	3
Euclidean *Markov^2	3
Euclidean *RRE-k-r^2	3
Euclidean *D2z^2	3
Euclidean *SimMM^2	3
Euclidean *EuclideanZ^2	3
Euclidean *Spearman^2	3
Euclidean *D2s^2	3
Euclidean *AFd^2	3
Euclidean *Canberra^2	3
Euclidean *Kulczynski1^2	3
Euclidean *Similarity-ratio^2	3
Euclidean *Jensen-Shannon^2	3
Euclidean *D2-star^2	3
Euclidean *N2rc^2	3
Chi-Squared *Normalized-Vectors	3
Chi-Squared *Harmonic-Mean	3
Chi-Squared *Jefferey-Div	3
Chi-Squared *K-Div	3
Chi-Squared *Pearson-Coeff	3
Chi-Squared *Squared-Chord	3
Chi-Squared *KL-Cond	3
Chi-Squared *Markov	3
Chi-Squared *Intersection	3
Chi-Squared *RRE-k-r	3
Chi-Squared *D2z	3
Chi-Squared *SimMM	3
Chi-Squared *EuclideanZ	3
Chi-Squared *EMD	3
Chi-Squared *Spearman	3
Chi-Squared *Jaccard	3
Chi-Squared *Lengthd	3
Chi-Squared *D2s	3
Chi-Squared *AFd	3
Chi-Squared *Mismatch	3
Chi-Squared *Canberra	3
Chi-Squared *Kulczynski1	3
Chi-Squared *Kulczynski2	3
Chi-Squared *Similarity-ratio	3
Chi-Squared *Jensen-Shannon	3
Chi-Squared *D2-star	3
Chi-Squared *N2r	3
Chi-Squared *N2rc	3
Chi-Squared *N2rrc	3
Chi-Squared *Hellinger^2	3
Chi-Squared *Manhattan^2	3
Chi-Squared *Euclidean^2	3
Chi-Squared *Chi-Squared^2	3
Chi-Squared *Normalized-Vectors^2	3
Chi-Squared *Harmonic-Mean^2	3
Chi-Squared *Jefferey-Div^2	3
Chi-Squared *K-Div^2	3
Chi-Squared *Pearson-Coeff^2	3
Chi-Squared *Squared-Chord^2	3
Chi-Squared *KL-Cond^2	3
Chi-Squared *Intersection^2	3
Chi-Squared *RRE-k-r^2	3
Chi-Squared *D2z^2	3
Chi-Squared *SimMM^2	3
Chi-Squared *EuclideanZ^2	3
Chi-Squared *EMD^2	3
Chi-Squared *Spearman^2	3
Chi-Squared *Jaccard^2	3
Chi-Squared *Lengthd^2	3
Chi-Squared *D2s^2	3
Chi-Squared *AFd^2	3
Chi-Squared *Mismatch^2	3
Chi-Squared *Canberra^2	3
Chi-Squared *Kulczynski1^2	3
Chi-Squared *Kulczynski2^2	3
Chi-Squared *Similarity-ratio^2	3
Chi-Squared *Jensen-Shannon^2	3
Chi-Squared *D2-star^2	3
Chi-Squared *N2r^2	3
Chi-Squared *N2rc^2	3
Chi-Squared *N2rrc^2	3
Normalized-Vectors *Harmonic-Mean	3
Normalized-Vectors *Jefferey-Div	3
Normalized-Vectors *K-Div	3
Normalized-Vectors *Pearson-Coeff	3
Normalized-Vectors *Squared-Chord	3
Normalized-Vectors *KL-Cond	3
Normalized-Vectors *Markov	3
Normalized-Vectors *Intersection	3
Normalized-Vectors *RRE-k-r	3
Normalized-Vectors *D2z	3
Normalized-Vectors *SimMM	3
Normalized-Vectors *EuclideanZ	3
Normalized-Vectors *EMD	3
Normalized-Vectors *Spearman	3
Normalized-Vectors *Jaccard	3
Normalized-Vectors *Lengthd	3
Normalized-Vectors *D2s	3
Normalized-Vectors *AFd	3
Normalized-Vectors *Mismatch	3
Normalized-Vectors *Canberra	3
Normalized-Vectors *Kulczynski1	3
Normalized-Vectors *Kulczynski2	3
Normalized-Vectors *Similarity-ratio	3
Normalized-Vectors *Jensen-Shannon	3
Normalized-Vectors *D2-star	3
Normalized-Vectors *N2rc	3
Normalized-Vectors *Hellinger^2	3
Normalized-Vectors *Manhattan^2	3
Normalized-Vectors *Euclidean^2	3
Normalized-Vectors *Chi-Squared^2	3
Normalized-Vectors *Normalized-Vectors^2	3
Normalized-Vectors *Harmonic-Mean^2	3
Normalized-Vectors *Jefferey-Div^2	3
Normalized-Vectors *K-Div^2	3
Normalized-Vectors *Pearson-Coeff^2	3
Normalized-Vectors *Squared-Chord^2	3
Normalized-Vectors *KL-Cond^2	3
Normalized-Vectors *Intersection^2	3
Normalized-Vectors *RRE-k-r^2	3
Normalized-Vectors *D2z^2	3
Normalized-Vectors *SimMM^2	3
Normalized-Vectors *EuclideanZ^2	3
Normalized-Vectors *EMD^2	3
Normalized-Vectors *Spearman^2	3
Normalized-Vectors *Jaccard^2	3
Normalized-Vectors *Lengthd^2	3
Normalized-Vectors *D2s^2	3
Normalized-Vectors *AFd^2	3
Normalized-Vectors *Mismatch^2	3
Normalized-Vectors *Canberra^2	3
Normalized-Vectors *Kulczynski1^2	3
Normalized-Vectors *Kulczynski2^2	3
Normalized-Vectors *Similarity-ratio^2	3
Normalized-Vectors *Jensen-Shannon^2	3
Normalized-Vectors *D2-star^2	3
Normalized-Vectors *N2rc^2	3
Harmonic-Mean *Jefferey-Div	3
Harmonic-Mean *K-Div	3
Harmonic-Mean *Pearson-Coeff	3
Harmonic-Mean *Squared-Chord	3
Harmonic-Mean *KL-Cond	3
Harmonic-Mean *Markov	3
Harmonic-Mean *Intersection	3
Harmonic-Mean *RRE-k-r	3
Harmonic-Mean *D2z	3
Harmonic-Mean *SimMM	3
Harmonic-Mean *EuclideanZ	3
Harmonic-Mean *EMD	3
Harmonic-Mean *Spearman	3
