Statistics	Correct_Neighbors
RRE-k-r *EuclideanZ	7
RRE-k-r *EMD	7
RRE-k-r *Spearman	7
RRE-k-r *Jaccard	7
RRE-k-r *Lengthd	7
RRE-k-r *D2s	7
RRE-k-r *AFd	7
RRE-k-r *Mismatch	7
RRE-k-r *Canberra	7
RRE-k-r *Kulczynski1	7
RRE-k-r *Kulczynski2	7
RRE-k-r *Similarity-ratio	7
RRE-k-r *Jensen-Shannon	7
RRE-k-r *D2-star	7
RRE-k-r *N2r	7
RRE-k-r *N2rc	7
RRE-k-r *N2rrc	7
RRE-k-r *Hellinger^2	7
RRE-k-r *Manhattan^2	7
RRE-k-r *Euclidean^2	7
RRE-k-r *Chi-Squared^2	7
RRE-k-r *Normalized-Vectors^2	7
RRE-k-r *Harmonic-Mean^2	7
RRE-k-r *Jefferey-Div^2	7
RRE-k-r *K-Div^2	7
RRE-k-r *Pearson-Coeff^2	7
RRE-k-r *Squared-Chord^2	7
RRE-k-r *KL-Cond^2	7
RRE-k-r *Markov^2	7
RRE-k-r *Intersection^2	7
RRE-k-r *RRE-k-r^2	7
RRE-k-r *D2z^2	7
RRE-k-r *SimMM^2	7
RRE-k-r *EuclideanZ^2	7
RRE-k-r *EMD^2	7
RRE-k-r *Spearman^2	7
RRE-k-r *Jaccard^2	7
RRE-k-r *Lengthd^2	7
RRE-k-r *D2s^2	7
RRE-k-r *AFd^2	7
RRE-k-r *Mismatch^2	7
RRE-k-r *Canberra^2	7
RRE-k-r *Kulczynski1^2	7
RRE-k-r *Kulczynski2^2	7
RRE-k-r *Similarity-ratio^2	7
RRE-k-r *Jensen-Shannon^2	7
RRE-k-r *D2-star^2	7
RRE-k-r *N2r^2	7
RRE-k-r *N2rc^2	7
RRE-k-r *N2rrc^2	7
D2z *SimMM	7
D2z *EuclideanZ	7
D2z *EMD	7
D2z *Spearman	7
D2z *Jaccard	7
D2z *Lengthd	7
D2z *D2s	7
D2z *AFd	7
D2z *Mismatch	7
D2z *Canberra	7
D2z *Kulczynski1	7
D2z *Kulczynski2	7
D2z *Similarity-ratio	7
D2z *Jensen-Shannon	7
D2z *D2-star	7
D2z *N2r	7
D2z *N2rc	7
D2z *N2rrc	7
D2z *Hellinger^2	7
D2z *Manhattan^2	7
D2z *Euclidean^2	7
D2z *Chi-Squared^2	7
D2z *Normalized-Vectors^2	7
D2z *Harmonic-Mean^2	7
D2z *Jefferey-Div^2	7
D2z *K-Div^2	7
D2z *Pearson-Coeff^2	7
D2z *Squared-Chord^2	7
D2z *KL-Cond^2	7
D2z *Markov^2	7
D2z *Intersection^2	7
D2z *RRE-k-r^2	7
D2z *D2z^2	7
D2z *SimMM^2	7
D2z *EuclideanZ^2	7
D2z *EMD^2	7
D2z *Spearman^2	7
D2z *Jaccard^2	7
D2z *Lengthd^2	7
D2z *D2s^2	7
D2z *AFd^2	7
D2z *Mismatch^2	7
D2z *Canberra^2	7
D2z *Kulczynski1^2	7
D2z *Kulczynski2^2	7
D2z *Similarity-ratio^2	7
D2z *Jensen-Shannon^2	7
D2z *D2-star^2	7
D2z *N2r^2	7
D2z *N2rc^2	7
D2z *N2rrc^2	7
SimMM *EuclideanZ	7
SimMM *EMD	7
SimMM *Spearman	7
SimMM *Jaccard	7
SimMM *Lengthd	7
SimMM *D2s	7
SimMM *AFd	7
SimMM *Mismatch	7
SimMM *Canberra	7
SimMM *Kulczynski1	7
SimMM *Kulczynski2	7
SimMM *Similarity-ratio	7
SimMM *Jensen-Shannon	7
SimMM *D2-star	7
SimMM *N2r	7
SimMM *N2rc	7
SimMM *N2rrc	7
SimMM *Hellinger^2	7
SimMM *Manhattan^2	7
SimMM *Euclidean^2	7
SimMM *Chi-Squared^2	7
SimMM *Normalized-Vectors^2	7
SimMM *Harmonic-Mean^2	7
SimMM *Jefferey-Div^2	7
SimMM *K-Div^2	7
SimMM *Pearson-Coeff^2	7
SimMM *Squared-Chord^2	7
SimMM *KL-Cond^2	7
SimMM *Markov^2	7
SimMM *Intersection^2	7
SimMM *RRE-k-r^2	7
SimMM *D2z^2	7
SimMM *SimMM^2	7
SimMM *EuclideanZ^2	7
SimMM *EMD^2	7
SimMM *Spearman^2	7
SimMM *Jaccard^2	7
SimMM *Lengthd^2	7
SimMM *D2s^2	7
SimMM *AFd^2	7
SimMM *Mismatch^2	7
SimMM *Canberra^2	7
SimMM *Kulczynski1^2	7
SimMM *Kulczynski2^2	7
SimMM *Similarity-ratio^2	7
SimMM *Jensen-Shannon^2	7
SimMM *D2-star^2	7
SimMM *N2r^2	7
SimMM *N2rc^2	7
SimMM *N2rrc^2	7
EuclideanZ *EMD	7
EuclideanZ *Spearman	7
EuclideanZ *Jaccard	7
EuclideanZ *Lengthd	7
EuclideanZ *D2s	7
EuclideanZ *AFd	7
EuclideanZ *Mismatch	7
EuclideanZ *Canberra	7
EuclideanZ *Kulczynski1	7
EuclideanZ *Kulczynski2	7
EuclideanZ *Similarity-ratio	7
EuclideanZ *Jensen-Shannon	7
EuclideanZ *D2-star	7
EuclideanZ *N2r	7
EuclideanZ *N2rc	7
EuclideanZ *N2rrc	7
EuclideanZ *Hellinger^2	7
EuclideanZ *Manhattan^2	7
EuclideanZ *Euclidean^2	7
EuclideanZ *Chi-Squared^2	7
EuclideanZ *Normalized-Vectors^2	7
EuclideanZ *Harmonic-Mean^2	7
EuclideanZ *Jefferey-Div^2	7
EuclideanZ *K-Div^2	7
EuclideanZ *Pearson-Coeff^2	7
EuclideanZ *Squared-Chord^2	7
EuclideanZ *KL-Cond^2	7
EuclideanZ *Markov^2	7
EuclideanZ *Intersection^2	7
EuclideanZ *RRE-k-r^2	7
EuclideanZ *D2z^2	7
EuclideanZ *SimMM^2	7
EuclideanZ *EuclideanZ^2	7
EuclideanZ *EMD^2	7
EuclideanZ *Spearman^2	7
EuclideanZ *Jaccard^2	7
EuclideanZ *Lengthd^2	7
EuclideanZ *D2s^2	7
EuclideanZ *AFd^2	7
EuclideanZ *Mismatch^2	7
EuclideanZ *Canberra^2	7
EuclideanZ *Kulczynski1^2	7
EuclideanZ *Kulczynski2^2	7
EuclideanZ *Similarity-ratio^2	7
EuclideanZ *Jensen-Shannon^2	7
EuclideanZ *D2-star^2	7
EuclideanZ *N2r^2	7
EuclideanZ *N2rc^2	7
EuclideanZ *N2rrc^2	7
EMD *Spearman	7
EMD *Jaccard	7
EMD *D2s	7
EMD *Mismatch	7
EMD *Canberra	7
EMD *Kulczynski1	7
EMD *Kulczynski2	7
EMD *Similarity-ratio	7
EMD *Jensen-Shannon	7
EMD *D2-star	7
EMD *N2r	7
EMD *N2rc	7
EMD *N2rrc	7
EMD *Hellinger^2	7
EMD *Manhattan^2	7
EMD *Euclidean^2	7
EMD *Chi-Squared^2	7
EMD *Normalized-Vectors^2	7
EMD *Harmonic-Mean^2	7
EMD *Jefferey-Div^2	7
EMD *K-Div^2	7
EMD *Pearson-Coeff^2	7
EMD *Squared-Chord^2	7
EMD *KL-Cond^2	7
EMD *Markov^2	7
EMD *Intersection^2	7
EMD *RRE-k-r^2	7
EMD *D2z^2	7
EMD *SimMM^2	7
EMD *EuclideanZ^2	7
EMD *Spearman^2	7
EMD *Jaccard^2	7
EMD *D2s^2	7
EMD *Mismatch^2	7
EMD *Canberra^2	7
EMD *Kulczynski1^2	7
EMD *Kulczynski2^2	7
EMD *Similarity-ratio^2	7
EMD *Jensen-Shannon^2	7
EMD *D2-star^2	7
EMD *N2r^2	7
EMD *N2rc^2	7
EMD *N2rrc^2	7
Spearman *Jaccard	7
Spearman *Lengthd	7
Spearman *D2s	7
Spearman *AFd	7
Spearman *Mismatch	7
Spearman *Canberra	7
Spearman *Kulczynski1	7
Spearman *Kulczynski2	7
Spearman *Similarity-ratio	7
Spearman *Jensen-Shannon	7
Spearman *D2-star	7
Spearman *N2r	7
Spearman *N2rc	7
Spearman *N2rrc	7
Spearman *Hellinger^2	7
Spearman *Manhattan^2	7
Spearman *Euclidean^2	7
Spearman *Chi-Squared^2	7
Spearman *Normalized-Vectors^2	7
Spearman *Harmonic-Mean^2	7
Spearman *Jefferey-Div^2	7
Spearman *K-Div^2	7
Spearman *Pearson-Coeff^2	7
Spearman *Squared-Chord^2	7
Spearman *KL-Cond^2	7
Spearman *Markov^2	7
Spearman *Intersection^2	7
Spearman *RRE-k-r^2	7
Spearman *D2z^2	7
Spearman *SimMM^2	7
Spearman *EuclideanZ^2	7
Spearman *EMD^2	7
Spearman *Spearman^2	7
Spearman *Jaccard^2	7
Spearman *Lengthd^2	7
Spearman *D2s^2	7
Spearman *AFd^2	7
Spearman *Mismatch^2	7
Spearman *Canberra^2	7
Spearman *Kulczynski1^2	7
Spearman *Kulczynski2^2	7
Spearman *Similarity-ratio^2	7
Spearman *Jensen-Shannon^2	7
Spearman *D2-star^2	7
Spearman *N2r^2	7
Spearman *N2rc^2	7
Spearman *N2rrc^2	7
Jaccard *Lengthd	7
Jaccard *D2s	7
Jaccard *AFd	7
Jaccard *Mismatch	7
Jaccard *Canberra	7
Jaccard *Kulczynski1	7
Jaccard *Kulczynski2	7
Jaccard *Similarity-ratio	7
Jaccard *Jensen-Shannon	7
Jaccard *D2-star	7
Jaccard *N2r	7
Jaccard *N2rc	7
Jaccard *N2rrc	7
Jaccard *Hellinger^2	7
Jaccard *Manhattan^2	7
Jaccard *Euclidean^2	7
Jaccard *Chi-Squared^2	7
Jaccard *Normalized-Vectors^2	7
Jaccard *Harmonic-Mean^2	7
Jaccard *Jefferey-Div^2	7
Jaccard *K-Div^2	7
Jaccard *Pearson-Coeff^2	7
Jaccard *Squared-Chord^2	7
Jaccard *KL-Cond^2	7
Jaccard *Markov^2	7
Jaccard *Intersection^2	7
Jaccard *RRE-k-r^2	7
Jaccard *D2z^2	7
Jaccard *SimMM^2	7
Jaccard *EuclideanZ^2	7
Jaccard *EMD^2	7
Jaccard *Spearman^2	7
Jaccard *Jaccard^2	7
Jaccard *Lengthd^2	7
Jaccard *D2s^2	7
Jaccard *AFd^2	7
Jaccard *Mismatch^2	7
Jaccard *Canberra^2	7
Jaccard *Kulczynski1^2	7
Jaccard *Kulczynski2^2	7
Jaccard *Similarity-ratio^2	7
Jaccard *Jensen-Shannon^2	7
Jaccard *D2-star^2	7
Jaccard *N2r^2	7
Jaccard *N2rc^2	7
Jaccard *N2rrc^2	7
Lengthd *D2s	7
Lengthd *Mismatch	7
Lengthd *Canberra	7
Lengthd *Kulczynski1	7
Lengthd *Kulczynski2	7
Lengthd *Similarity-ratio	7
Lengthd *Jensen-Shannon	7
Lengthd *D2-star	7
Lengthd *N2r	7
Lengthd *N2rc	7
Lengthd *N2rrc	7
Lengthd *Hellinger^2	7
Lengthd *Manhattan^2	7
Lengthd *Euclidean^2	7
Lengthd *Chi-Squared^2	7
Lengthd *Normalized-Vectors^2	7
Lengthd *Harmonic-Mean^2	7
Lengthd *Jefferey-Div^2	7
Lengthd *K-Div^2	7
Lengthd *Pearson-Coeff^2	7
Lengthd *Squared-Chord^2	7
Lengthd *KL-Cond^2	7
Lengthd *Markov^2	7
Lengthd *Intersection^2	7
Lengthd *RRE-k-r^2	7
Lengthd *D2z^2	7
Lengthd *SimMM^2	7
Lengthd *EuclideanZ^2	7
Lengthd *Spearman^2	7
Lengthd *Jaccard^2	7
Lengthd *D2s^2	7
Lengthd *Mismatch^2	7
Lengthd *Canberra^2	7
Lengthd *Kulczynski1^2	7
Lengthd *Kulczynski2^2	7
Lengthd *Similarity-ratio^2	7
Lengthd *Jensen-Shannon^2	7
Lengthd *D2-star^2	7
Lengthd *N2r^2	7
Lengthd *N2rc^2	7
Lengthd *N2rrc^2	7
D2s *AFd	7
D2s *Mismatch	7
D2s *Canberra	7
D2s *Kulczynski1	7
D2s *Kulczynski2	7
D2s *Similarity-ratio	7
D2s *Jensen-Shannon	7
D2s *D2-star	7
D2s *N2r	7
D2s *N2rc	7
D2s *N2rrc	7
D2s *Hellinger^2	7
D2s *Manhattan^2	7
D2s *Euclidean^2	7
D2s *Chi-Squared^2	7
D2s *Normalized-Vectors^2	7
D2s *Harmonic-Mean^2	7
D2s *Jefferey-Div^2	7
D2s *K-Div^2	7
D2s *Pearson-Coeff^2	7
D2s *Squared-Chord^2	7
D2s *KL-Cond^2	7
D2s *Markov^2	7
D2s *Intersection^2	7
D2s *RRE-k-r^2	7
D2s *D2z^2	7
D2s *SimMM^2	7
D2s *EuclideanZ^2	7
D2s *EMD^2	7
D2s *Spearman^2	7
D2s *Jaccard^2	7
D2s *Lengthd^2	7
D2s *D2s^2	7
D2s *AFd^2	7
D2s *Mismatch^2	7
D2s *Canberra^2	7
D2s *Kulczynski1^2	7
D2s *Kulczynski2^2	7
D2s *Similarity-ratio^2	7
D2s *Jensen-Shannon^2	7
D2s *D2-star^2	7
D2s *N2r^2	7
D2s *N2rc^2	7
D2s *N2rrc^2	7
AFd *Mismatch	7
AFd *Canberra	7
AFd *Kulczynski1	7
AFd *Kulczynski2	7
AFd *Similarity-ratio	7
AFd *Jensen-Shannon	7
AFd *D2-star	7
AFd *N2r	7
AFd *N2rc	7
AFd *N2rrc	7
AFd *Hellinger^2	7
AFd *Manhattan^2	7
AFd *Euclidean^2	7
AFd *Chi-Squared^2	7
AFd *Normalized-Vectors^2	7
AFd *Harmonic-Mean^2	7
AFd *Jefferey-Div^2	7
AFd *K-Div^2	7
AFd *Pearson-Coeff^2	7
AFd *Squared-Chord^2	7
AFd *KL-Cond^2	7
AFd *Intersection^2	7
AFd *RRE-k-r^2	7
AFd *D2z^2	7
AFd *SimMM^2	7
AFd *EuclideanZ^2	7
AFd *Spearman^2	7
AFd *Jaccard^2	7
AFd *D2s^2	7
AFd *Mismatch^2	7
AFd *Canberra^2	7
AFd *Kulczynski1^2	7
AFd *Kulczynski2^2	7
AFd *Similarity-ratio^2	7
AFd *Jensen-Shannon^2	7
AFd *D2-star^2	7
AFd *N2r^2	7
AFd *N2rc^2	7
AFd *N2rrc^2	7
Mismatch *Canberra	7
Mismatch *Kulczynski1	7
Mismatch *Kulczynski2	7
Mismatch *Similarity-ratio	7
Mismatch *Jensen-Shannon	7
Mismatch *D2-star	7
Mismatch *N2r	7
Mismatch *N2rc	7
Mismatch *N2rrc	7
Mismatch *Hellinger^2	7
Mismatch *Manhattan^2	7
Mismatch *Euclidean^2	7
Mismatch *Chi-Squared^2	7
Mismatch *Normalized-Vectors^2	7
Mismatch *Harmonic-Mean^2	7
Mismatch *Jefferey-Div^2	7
Mismatch *K-Div^2	7
Mismatch *Pearson-Coeff^2	7
Mismatch *Squared-Chord^2	7
Mismatch *KL-Cond^2	7
Mismatch *Markov^2	7
Mismatch *Intersection^2	7
Mismatch *RRE-k-r^2	7
Mismatch *D2z^2	7
Mismatch *SimMM^2	7
Mismatch *EuclideanZ^2	7
Mismatch *EMD^2	7
Mismatch *Spearman^2	7
Mismatch *Jaccard^2	7
Mismatch *Lengthd^2	7
Mismatch *D2s^2	7
Mismatch *AFd^2	7
Mismatch *Mismatch^2	7
Mismatch *Canberra^2	7
Mismatch *Kulczynski1^2	7
Mismatch *Kulczynski2^2	7
Mismatch *Similarity-ratio^2	7
Mismatch *Jensen-Shannon^2	7
Mismatch *D2-star^2	7
Mismatch *N2r^2	7
Mismatch *N2rc^2	7
Mismatch *N2rrc^2	7
Canberra *Kulczynski1	7
Canberra *Kulczynski2	7
Canberra *Similarity-ratio	7
Canberra *Jensen-Shannon	7
Canberra *D2-star	7
Canberra *N2r	7
Canberra *N2rc	7
Canberra *N2rrc	7
Canberra *Hellinger^2	7
Canberra *Manhattan^2	7
Canberra *Euclidean^2	7
Canberra *Chi-Squared^2	7
Canberra *Normalized-Vectors^2	7
Canberra *Harmonic-Mean^2	7
Canberra *Jefferey-Div^2	7
Canberra *K-Div^2	7
Canberra *Pearson-Coeff^2	7
Canberra *Squared-Chord^2	7
Canberra *KL-Cond^2	7
Canberra *Markov^2	7
Canberra *Intersection^2	7
Canberra *RRE-k-r^2	7
Canberra *D2z^2	7
Canberra *SimMM^2	7
Canberra *EuclideanZ^2	7
Canberra *EMD^2	7
Canberra *Spearman^2	7
Canberra *Jaccard^2	7
Canberra *Lengthd^2	7
Canberra *D2s^2	7
Canberra *AFd^2	7
Canberra *Mismatch^2	7
Canberra *Canberra^2	7
Canberra *Kulczynski1^2	7
Canberra *Kulczynski2^2	7
Canberra *Similarity-ratio^2	7
Canberra *Jensen-Shannon^2	7
Canberra *D2-star^2	7
Canberra *N2r^2	7
Canberra *N2rc^2	7
Canberra *N2rrc^2	7
Kulczynski1 *Kulczynski2	7
Kulczynski1 *Similarity-ratio	7
Kulczynski1 *Jensen-Shannon	7
Kulczynski1 *D2-star	7
Kulczynski1 *N2r	7
Kulczynski1 *N2rc	7
Kulczynski1 *N2rrc	7
Kulczynski1 *Hellinger^2	7
Kulczynski1 *Manhattan^2	7
Kulczynski1 *Euclidean^2	7
Kulczynski1 *Chi-Squared^2	7
Kulczynski1 *Normalized-Vectors^2	7
Kulczynski1 *Harmonic-Mean^2	7
Kulczynski1 *Jefferey-Div^2	7
Kulczynski1 *K-Div^2	7
Kulczynski1 *Pearson-Coeff^2	7
Kulczynski1 *Squared-Chord^2	7
Kulczynski1 *KL-Cond^2	7
Kulczynski1 *Intersection^2	7
Kulczynski1 *RRE-k-r^2	7
Kulczynski1 *D2z^2	7
Kulczynski1 *SimMM^2	7
Kulczynski1 *EuclideanZ^2	7
Kulczynski1 *EMD^2	7
Kulczynski1 *Spearman^2	7
Kulczynski1 *Jaccard^2	7
Kulczynski1 *D2s^2	7
Kulczynski1 *AFd^2	7
Kulczynski1 *Mismatch^2	7
Kulczynski1 *Canberra^2	7
Kulczynski1 *Kulczynski1^2	7
Kulczynski1 *Kulczynski2^2	7
Kulczynski1 *Similarity-ratio^2	7
Kulczynski1 *Jensen-Shannon^2	7
Kulczynski1 *D2-star^2	7
Kulczynski1 *N2r^2	7
Kulczynski1 *N2rc^2	7
Kulczynski1 *N2rrc^2	7
Kulczynski2 *Similarity-ratio	7
Kulczynski2 *Jensen-Shannon	7
Kulczynski2 *D2-star	7
Kulczynski2 *N2r	7
Kulczynski2 *N2rc	7
Kulczynski2 *N2rrc	7
Kulczynski2 *Hellinger^2	7
Kulczynski2 *Manhattan^2	7
Kulczynski2 *Euclidean^2	7
Kulczynski2 *Chi-Squared^2	7
Kulczynski2 *Normalized-Vectors^2	7
Kulczynski2 *Harmonic-Mean^2	7
Kulczynski2 *Jefferey-Div^2	7
Kulczynski2 *K-Div^2	7
Kulczynski2 *Pearson-Coeff^2	7
Kulczynski2 *Squared-Chord^2	7
Kulczynski2 *KL-Cond^2	7
Kulczynski2 *Markov^2	7
Kulczynski2 *Intersection^2	7
Kulczynski2 *RRE-k-r^2	7
Kulczynski2 *D2z^2	7
Kulczynski2 *SimMM^2	7
Kulczynski2 *EuclideanZ^2	7
Kulczynski2 *EMD^2	7
Kulczynski2 *Spearman^2	7
Kulczynski2 *Jaccard^2	7
Kulczynski2 *Lengthd^2	7
Kulczynski2 *D2s^2	7
Kulczynski2 *AFd^2	7
Kulczynski2 *Mismatch^2	7
Kulczynski2 *Canberra^2	7
Kulczynski2 *Kulczynski1^2	7
Kulczynski2 *Kulczynski2^2	7
Kulczynski2 *Similarity-ratio^2	7
Kulczynski2 *Jensen-Shannon^2	7
Kulczynski2 *D2-star^2	7
Kulczynski2 *N2r^2	7
Kulczynski2 *N2rc^2	7
Kulczynski2 *N2rrc^2	7
Similarity-ratio *Jensen-Shannon	7
Similarity-ratio *D2-star	7
Similarity-ratio *N2r	7
Similarity-ratio *N2rc	7
Similarity-ratio *N2rrc	7
Similarity-ratio *Hellinger^2	7
Similarity-ratio *Manhattan^2	7
Similarity-ratio *Euclidean^2	7
Similarity-ratio *Chi-Squared^2	7
Similarity-ratio *Normalized-Vectors^2	7
Similarity-ratio *Harmonic-Mean^2	7
Similarity-ratio *Jefferey-Div^2	7
Similarity-ratio *K-Div^2	7
Similarity-ratio *Pearson-Coeff^2	7
Similarity-ratio *Squared-Chord^2	7
Similarity-ratio *KL-Cond^2	7
Similarity-ratio *Markov^2	7
Similarity-ratio *Intersection^2	7
Similarity-ratio *RRE-k-r^2	7
Similarity-ratio *D2z^2	7
Similarity-ratio *SimMM^2	7
Similarity-ratio *EuclideanZ^2	7
Similarity-ratio *Spearman^2	7
Similarity-ratio *Jaccard^2	7
Similarity-ratio *D2s^2	7
Similarity-ratio *AFd^2	7
Similarity-ratio *Mismatch^2	7
Similarity-ratio *Canberra^2	7
Similarity-ratio *Kulczynski1^2	7
Similarity-ratio *Kulczynski2^2	7
Similarity-ratio *Similarity-ratio^2	7
Similarity-ratio *Jensen-Shannon^2	7
Similarity-ratio *D2-star^2	7
Similarity-ratio *N2r^2	7
Similarity-ratio *N2rc^2	7
Similarity-ratio *N2rrc^2	7
Jensen-Shannon *D2-star	7
Jensen-Shannon *N2r	7
Jensen-Shannon *N2rc	7
Jensen-Shannon *N2rrc	7
Jensen-Shannon *Hellinger^2	7
Jensen-Shannon *Manhattan^2	7
Jensen-Shannon *Euclidean^2	7
Jensen-Shannon *Chi-Squared^2	7
Jensen-Shannon *Normalized-Vectors^2	7
Jensen-Shannon *Harmonic-Mean^2	7
Jensen-Shannon *Jefferey-Div^2	7
Jensen-Shannon *K-Div^2	7
Jensen-Shannon *Pearson-Coeff^2	7
Jensen-Shannon *Squared-Chord^2	7
Jensen-Shannon *KL-Cond^2	7
Jensen-Shannon *Markov^2	7
Jensen-Shannon *Intersection^2	7
Jensen-Shannon *RRE-k-r^2	7
Jensen-Shannon *D2z^2	7
Jensen-Shannon *SimMM^2	7
Jensen-Shannon *EuclideanZ^2	7
Jensen-Shannon *EMD^2	7
Jensen-Shannon *Spearman^2	7
Jensen-Shannon *Jaccard^2	7
Jensen-Shannon *Lengthd^2	7
Jensen-Shannon *D2s^2	7
Jensen-Shannon *AFd^2	7
Jensen-Shannon *Mismatch^2	7
Jensen-Shannon *Canberra^2	7
Jensen-Shannon *Kulczynski1^2	7
Jensen-Shannon *Kulczynski2^2	7
Jensen-Shannon *Similarity-ratio^2	7
Jensen-Shannon *Jensen-Shannon^2	7
Jensen-Shannon *D2-star^2	7
Jensen-Shannon *N2r^2	7
Jensen-Shannon *N2rc^2	7
Jensen-Shannon *N2rrc^2	7
D2-star *N2r	7
D2-star *N2rc	7
D2-star *N2rrc	7
D2-star *Hellinger^2	7
D2-star *Manhattan^2	7
D2-star *Euclidean^2	7
D2-star *Chi-Squared^2	7
D2-star *Normalized-Vectors^2	7
D2-star *Harmonic-Mean^2	7
D2-star *Jefferey-Div^2	7
D2-star *K-Div^2	7
D2-star *Pearson-Coeff^2	7
D2-star *Squared-Chord^2	7
D2-star *KL-Cond^2	7
D2-star *Markov^2	7
D2-star *Intersection^2	7
D2-star *RRE-k-r^2	7
D2-star *D2z^2	7
D2-star *SimMM^2	7
D2-star *EuclideanZ^2	7
D2-star *EMD^2	7
D2-star *Spearman^2	7
D2-star *Jaccard^2	7
D2-star *Lengthd^2	7
D2-star *D2s^2	7
D2-star *AFd^2	7
D2-star *Mismatch^2	7
D2-star *Canberra^2	7
D2-star *Kulczynski1^2	7
D2-star *Kulczynski2^2	7
D2-star *Similarity-ratio^2	7
D2-star *Jensen-Shannon^2	7
D2-star *D2-star^2	7
D2-star *N2r^2	7
D2-star *N2rc^2	7
D2-star *N2rrc^2	7
N2r *N2rc	7
N2r *N2rrc	7
N2r *Hellinger^2	7
N2r *Manhattan^2	7
N2r *Euclidean^2	7
N2r *Chi-Squared^2	7
N2r *Normalized-Vectors^2	7
N2r *Harmonic-Mean^2	7
N2r *Jefferey-Div^2	7
N2r *K-Div^2	7
N2r *Pearson-Coeff^2	7
N2r *Squared-Chord^2	7
N2r *KL-Cond^2	7
N2r *Markov^2	7
N2r *Intersection^2	7
N2r *RRE-k-r^2	7
N2r *D2z^2	7
N2r *SimMM^2	7
N2r *EuclideanZ^2	7
N2r *EMD^2	7
N2r *Spearman^2	7
N2r *Jaccard^2	7
N2r *Lengthd^2	7
N2r *D2s^2	7
N2r *AFd^2	7
N2r *Mismatch^2	7
N2r *Canberra^2	7
N2r *Kulczynski1^2	7
N2r *Kulczynski2^2	7
N2r *Similarity-ratio^2	7
N2r *Jensen-Shannon^2	7
N2r *D2-star^2	7
N2r *N2r^2	7
N2r *N2rc^2	7
N2r *N2rrc^2	7
N2rc *N2rrc	7
N2rc *Hellinger^2	7
N2rc *Manhattan^2	7
N2rc *Euclidean^2	7
N2rc *Chi-Squared^2	7
N2rc *Normalized-Vectors^2	7
N2rc *Harmonic-Mean^2	7
N2rc *Jefferey-Div^2	7
N2rc *K-Div^2	7
N2rc *Pearson-Coeff^2	7
N2rc *Squared-Chord^2	7
N2rc *KL-Cond^2	7
N2rc *Markov^2	7
N2rc *Intersection^2	7
N2rc *RRE-k-r^2	7
N2rc *D2z^2	7
N2rc *SimMM^2	7
N2rc *EuclideanZ^2	7
N2rc *EMD^2	7
N2rc *Spearman^2	7
N2rc *Jaccard^2	7
N2rc *Lengthd^2	7
N2rc *D2s^2	7
N2rc *AFd^2	7
N2rc *Mismatch^2	7
N2rc *Canberra^2	7
N2rc *Kulczynski1^2	7
N2rc *Kulczynski2^2	7
N2rc *Similarity-ratio^2	7
N2rc *Jensen-Shannon^2	7
N2rc *D2-star^2	7
N2rc *N2r^2	7
N2rc *N2rc^2	7
N2rc *N2rrc^2	7
N2rrc *Hellinger^2	7
N2rrc *Manhattan^2	7
N2rrc *Euclidean^2	7
N2rrc *Chi-Squared^2	7
N2rrc *Normalized-Vectors^2	7
N2rrc *Harmonic-Mean^2	7
N2rrc *Jefferey-Div^2	7
N2rrc *K-Div^2	7
N2rrc *Pearson-Coeff^2	7
N2rrc *Squared-Chord^2	7
N2rrc *KL-Cond^2	7
N2rrc *Markov^2	7
N2rrc *Intersection^2	7
N2rrc *RRE-k-r^2	7
N2rrc *D2z^2	7
N2rrc *SimMM^2	7
N2rrc *EuclideanZ^2	7
N2rrc *EMD^2	7
N2rrc *Spearman^2	7
N2rrc *Jaccard^2	7
N2rrc *Lengthd^2	7
N2rrc *D2s^2	7
N2rrc *AFd^2	7
N2rrc *Mismatch^2	7
N2rrc *Canberra^2	7
N2rrc *Kulczynski1^2	7
N2rrc *Kulczynski2^2	7
N2rrc *Similarity-ratio^2	7
N2rrc *Jensen-Shannon^2	7
N2rrc *D2-star^2	7
N2rrc *N2r^2	7
N2rrc *N2rc^2	7
N2rrc *N2rrc^2	7
Hellinger^2 *Manhattan^2	7
Hellinger^2 *Euclidean^2	7
Hellinger^2 *Chi-Squared^2	7
Hellinger^2 *Normalized-Vectors^2	7
Hellinger^2 *Harmonic-Mean^2	7
Hellinger^2 *Jefferey-Div^2	7
Hellinger^2 *K-Div^2	7
Hellinger^2 *Pearson-Coeff^2	7
Hellinger^2 *Squared-Chord^2	7
Hellinger^2 *KL-Cond^2	7
Hellinger^2 *Markov^2	7
Hellinger^2 *Intersection^2	7
Hellinger^2 *RRE-k-r^2	7
Hellinger^2 *D2z^2	7
Hellinger^2 *SimMM^2	7
Hellinger^2 *EuclideanZ^2	7
Hellinger^2 *EMD^2	7
Hellinger^2 *Spearman^2	7
Hellinger^2 *Jaccard^2	7
Hellinger^2 *Lengthd^2	7
Hellinger^2 *D2s^2	7
Hellinger^2 *AFd^2	7
Hellinger^2 *Mismatch^2	7
Hellinger^2 *Canberra^2	7
Hellinger^2 *Kulczynski1^2	7
Hellinger^2 *Kulczynski2^2	7
Hellinger^2 *Similarity-ratio^2	7
Hellinger^2 *Jensen-Shannon^2	7
Hellinger^2 *D2-star^2	7
Hellinger^2 *N2r^2	7
Hellinger^2 *N2rc^2	7
Hellinger^2 *N2rrc^2	7
